No.,APG Wave,Date,Time
0,2020,2024-10-07,14:10:41
1,2020,2024-10-07,14:10:41
2,2020,2024-10-07,14:10:41
3,2020,2024-10-07,14:10:41
4,2020,2024-10-07,14:10:41
5,2000,2024-10-07,14:10:41
6,2000,2024-10-07,14:10:41
7,2000,2024-10-07,14:10:41
8,1980,2024-10-07,14:10:41
9,1960,2024-10-07,14:10:41
10,1980,2024-10-07,14:10:41
11,1980,2024-10-07,14:10:41
12,2040,2024-10-07,14:10:41
13,2160,2024-10-07,14:10:41
14,2380,2024-10-07,14:10:41
15,2700,2024-10-07,14:10:41
16,3040,2024-10-07,14:10:41
17,3320,2024-10-07,14:10:41
18,3380,2024-10-07,14:10:41
19,3160,2024-10-07,14:10:41
20,2700,2024-10-07,14:10:41
21,2060,2024-10-07,14:10:41
22,1360,2024-10-07,14:10:41
23,840,2024-10-07,14:10:41
24,580,2024-10-07,14:10:41
25,540,2024-10-07,14:10:41
26,680,2024-10-07,14:10:41
27,1000,2024-10-07,14:10:41
28,1300,2024-10-07,14:10:41
29,1500,2024-10-07,14:10:41
30,1600,2024-10-07,14:10:41
31,1540,2024-10-07,14:10:41
32,1440,2024-10-07,14:10:41
33,1360,2024-10-07,14:10:41
34,1320,2024-10-07,14:10:41
35,1400,2024-10-07,14:10:41
36,1520,2024-10-07,14:10:41
37,1680,2024-10-07,14:10:41
38,1800,2024-10-07,14:10:41
39,1900,2024-10-07,14:10:41
40,2000,2024-10-07,14:10:41
41,2060,2024-10-07,14:10:41
42,2120,2024-10-07,14:10:41
43,2180,2024-10-07,14:10:41
44,2260,2024-10-07,14:10:41
45,2320,2024-10-07,14:10:41
46,2360,2024-10-07,14:10:41
47,2400,2024-10-07,14:10:41
48,2380,2024-10-07,14:10:41
49,2240,2024-10-07,14:10:41
50,2120,2024-10-07,14:10:41
51,1980,2024-10-07,14:10:41
52,1860,2024-10-07,14:10:41
53,1740,2024-10-07,14:10:41
54,1660,2024-10-07,14:10:41
55,1600,2024-10-07,14:10:41
56,1580,2024-10-07,14:10:41
57,1560,2024-10-07,14:10:41
58,1580,2024-10-07,14:10:41
59,1640,2024-10-07,14:10:41
60,1680,2024-10-07,14:10:41
61,1720,2024-10-07,14:10:41
62,1800,2024-10-07,14:10:41
63,1840,2024-10-07,14:10:41
64,1880,2024-10-07,14:10:41
65,1900,2024-10-07,14:10:41
66,1920,2024-10-07,14:10:41
67,1940,2024-10-07,14:10:41
68,1940,2024-10-07,14:10:41
69,1960,2024-10-07,14:10:41
70,2000,2024-10-07,14:10:41
71,2000,2024-10-07,14:10:41
72,2000,2024-10-07,14:10:41
73,2020,2024-10-07,14:10:41
74,2020,2024-10-07,14:10:41
75,2000,2024-10-07,14:10:41
76,2000,2024-10-07,14:10:41
77,1980,2024-10-07,14:10:41
78,1980,2024-10-07,14:10:41
79,1980,2024-10-07,14:10:41
80,1980,2024-10-07,14:10:41
81,2020,2024-10-07,14:10:42
82,2100,2024-10-07,14:10:42
83,2240,2024-10-07,14:10:42
84,2480,2024-10-07,14:10:42
85,2800,2024-10-07,14:10:42
86,3100,2024-10-07,14:10:42
87,3280,2024-10-07,14:10:42
88,3240,2024-10-07,14:10:42
89,2940,2024-10-07,14:10:42
90,2400,2024-10-07,14:10:42
91,1760,2024-10-07,14:10:42
92,1180,2024-10-07,14:10:42
93,780,2024-10-07,14:10:42
94,600,2024-10-07,14:10:42
95,660,2024-10-07,14:10:42
96,880,2024-10-07,14:10:42
97,1160,2024-10-07,14:10:42
98,1420,2024-10-07,14:10:42
99,1560,2024-10-07,14:10:42
100,1560,2024-10-07,14:10:42
101,1480,2024-10-07,14:10:42
102,1400,2024-10-07,14:10:42
103,1360,2024-10-07,14:10:42
104,1400,2024-10-07,14:10:42
105,1520,2024-10-07,14:10:42
