No.,APG Wave,Date,Time
0,720,2024-10-10,16:28:06
1,420,2024-10-10,16:28:06
2,300,2024-10-10,16:28:06
3,380,2024-10-10,16:28:06
4,640,2024-10-10,16:28:06
5,940,2024-10-10,16:28:06
6,1220,2024-10-10,16:28:06
7,1500,2024-10-10,16:28:06
8,1740,2024-10-10,16:28:06
9,1920,2024-10-10,16:28:06
10,2020,2024-10-10,16:28:06
11,2080,2024-10-10,16:28:06
12,2060,2024-10-10,16:28:06
13,2020,2024-10-10,16:28:06
14,1980,2024-10-10,16:28:06
15,1940,2024-10-10,16:28:06
16,1960,2024-10-10,16:28:06
17,2000,2024-10-10,16:28:06
18,2080,2024-10-10,16:28:06
19,2120,2024-10-10,16:28:06
20,2160,2024-10-10,16:28:06
21,2140,2024-10-10,16:28:06
22,2100,2024-10-10,16:28:06
23,2040,2024-10-10,16:28:06
24,1940,2024-10-10,16:28:06
25,1840,2024-10-10,16:28:06
26,1740,2024-10-10,16:28:06
27,1680,2024-10-10,16:28:06
28,1640,2024-10-10,16:28:06
29,1620,2024-10-10,16:28:06
30,1640,2024-10-10,16:28:06
31,1680,2024-10-10,16:28:06
32,1740,2024-10-10,16:28:06
33,1780,2024-10-10,16:28:06
34,1800,2024-10-10,16:28:06
35,1840,2024-10-10,16:28:06
36,1880,2024-10-10,16:28:06
37,1900,2024-10-10,16:28:06
38,1940,2024-10-10,16:28:06
39,1960,2024-10-10,16:28:06
40,1980,2024-10-10,16:28:06
41,1960,2024-10-10,16:28:06
42,1960,2024-10-10,16:28:06
43,1960,2024-10-10,16:28:06
44,1960,2024-10-10,16:28:06
45,2020,2024-10-10,16:28:06
46,2120,2024-10-10,16:28:06
47,2140,2024-10-10,16:28:06
48,2100,2024-10-10,16:28:06
49,2080,2024-10-10,16:28:06
50,1980,2024-10-10,16:28:06
51,1860,2024-10-10,16:28:06
52,1840,2024-10-10,16:28:06
53,1840,2024-10-10,16:28:06
54,1860,2024-10-10,16:28:06
55,1860,2024-10-10,16:28:06
56,1880,2024-10-10,16:28:06
57,1880,2024-10-10,16:28:06
58,1900,2024-10-10,16:28:06
59,1900,2024-10-10,16:28:06
60,1920,2024-10-10,16:28:06
61,1920,2024-10-10,16:28:06
62,1900,2024-10-10,16:28:06
63,1900,2024-10-10,16:28:06
64,1880,2024-10-10,16:28:06
65,1900,2024-10-10,16:28:06
66,1880,2024-10-10,16:28:06
67,1880,2024-10-10,16:28:06
68,1880,2024-10-10,16:28:06
69,1860,2024-10-10,16:28:06
70,1880,2024-10-10,16:28:06
71,1940,2024-10-10,16:28:07
72,2060,2024-10-10,16:28:07
73,2240,2024-10-10,16:28:07
74,2480,2024-10-10,16:28:07
75,2760,2024-10-10,16:28:07
76,3000,2024-10-10,16:28:07
77,3120,2024-10-10,16:28:07
78,3080,2024-10-10,16:28:07
79,2900,2024-10-10,16:28:07
80,2600,2024-10-10,16:28:07
81,2160,2024-10-10,16:28:07
82,1660,2024-10-10,16:28:07
83,1220,2024-10-10,16:28:07
84,840,2024-10-10,16:28:07
85,600,2024-10-10,16:28:07
86,540,2024-10-10,16:28:07
87,680,2024-10-10,16:28:07
88,900,2024-10-10,16:28:07
89,1140,2024-10-10,16:28:07
90,1380,2024-10-10,16:28:07
91,1640,2024-10-10,16:28:07
92,1820,2024-10-10,16:28:07
93,1960,2024-10-10,16:28:07
94,2060,2024-10-10,16:28:07
95,2060,2024-10-10,16:28:07
96,2040,2024-10-10,16:28:07
97,2000,2024-10-10,16:28:07
98,1960,2024-10-10,16:28:07
99,1960,2024-10-10,16:28:07
100,2040,2024-10-10,16:28:07
101,2100,2024-10-10,16:28:07
102,2140,2024-10-10,16:28:07
103,2120,2024-10-10,16:28:07
104,2080,2024-10-10,16:28:07
105,2040,2024-10-10,16:28:07
106,1960,2024-10-10,16:28:07
107,1880,2024-10-10,16:28:07
108,1800,2024-10-10,16:28:07
109,1720,2024-10-10,16:28:07
110,1680,2024-10-10,16:28:07
111,1640,2024-10-10,16:28:07
112,1660,2024-10-10,16:28:07
113,1660,2024-10-10,16:28:07
114,1680,2024-10-10,16:28:07
115,1740,2024-10-10,16:28:07
116,1780,2024-10-10,16:28:07
117,1820,2024-10-10,16:28:07
118,1880,2024-10-10,16:28:07
119,1920,2024-10-10,16:28:07
120,1940,2024-10-10,16:28:07
121,1960,2024-10-10,16:28:07
122,1960,2024-10-10,16:28:07
123,1960,2024-10-10,16:28:07
124,1960,2024-10-10,16:28:07
125,1980,2024-10-10,16:28:07
126,1980,2024-10-10,16:28:07
127,1980,2024-10-10,16:28:07
128,1980,2024-10-10,16:28:07
129,1980,2024-10-10,16:28:07
130,1960,2024-10-10,16:28:07
131,1960,2024-10-10,16:28:07
132,1960,2024-10-10,16:28:07
133,1940,2024-10-10,16:28:07
134,1940,2024-10-10,16:28:07
135,1920,2024-10-10,16:28:07
136,1920,2024-10-10,16:28:07
137,1900,2024-10-10,16:28:07
138,1920,2024-10-10,16:28:07
139,1900,2024-10-10,16:28:07
140,1920,2024-10-10,16:28:07
141,1900,2024-10-10,16:28:07
142,1900,2024-10-10,16:28:07
143,1900,2024-10-10,16:28:07
144,1900,2024-10-10,16:28:07
145,1900,2024-10-10,16:28:07
146,1900,2024-10-10,16:28:07
147,1900,2024-10-10,16:28:07
148,1900,2024-10-10,16:28:07
149,1880,2024-10-10,16:28:07
150,1900,2024-10-10,16:28:07
151,1900,2024-10-10,16:28:07
152,1900,2024-10-10,16:28:07
153,1900,2024-10-10,16:28:07
154,1920,2024-10-10,16:28:07
155,1920,2024-10-10,16:28:07
156,1980,2024-10-10,16:28:07
157,2080,2024-10-10,16:28:07
158,2220,2024-10-10,16:28:07
159,2460,2024-10-10,16:28:07
160,2720,2024-10-10,16:28:07
161,2940,2024-10-10,16:28:07
162,3080,2024-10-10,16:28:07
163,3020,2024-10-10,16:28:07
164,2840,2024-10-10,16:28:07
165,2520,2024-10-10,16:28:07
166,2100,2024-10-10,16:28:07
167,1660,2024-10-10,16:28:07
168,1220,2024-10-10,16:28:07
169,880,2024-10-10,16:28:07
170,680,2024-10-10,16:28:07
171,660,2024-10-10,16:28:07
172,780,2024-10-10,16:28:07
173,960,2024-10-10,16:28:07
174,1180,2024-10-10,16:28:08
175,1400,2024-10-10,16:28:08
176,1600,2024-10-10,16:28:08
177,1800,2024-10-10,16:28:08
178,1960,2024-10-10,16:28:08
179,2040,2024-10-10,16:28:08
180,2060,2024-10-10,16:28:08
181,2060,2024-10-10,16:28:08
182,2020,2024-10-10,16:28:08
183,2020,2024-10-10,16:28:08
184,2000,2024-10-10,16:28:08
185,2040,2024-10-10,16:28:08
186,2080,2024-10-10,16:28:08
187,2120,2024-10-10,16:28:08
188,2120,2024-10-10,16:28:08
189,2120,2024-10-10,16:28:08
190,2080,2024-10-10,16:28:08
191,2020,2024-10-10,16:28:08
192,1920,2024-10-10,16:28:08
193,1840,2024-10-10,16:28:08
194,1740,2024-10-10,16:28:08
195,1680,2024-10-10,16:28:08
196,1620,2024-10-10,16:28:08
197,1600,2024-10-10,16:28:08
198,1620,2024-10-10,16:28:08
199,1640,2024-10-10,16:28:08
200,1700,2024-10-10,16:28:08
201,1740,2024-10-10,16:28:08
202,1780,2024-10-10,16:28:08
203,1820,2024-10-10,16:28:08
204,1860,2024-10-10,16:28:08
205,1900,2024-10-10,16:28:08
206,1920,2024-10-10,16:28:08
207,1940,2024-10-10,16:28:08
208,1940,2024-10-10,16:28:08
209,1960,2024-10-10,16:28:08
210,1960,2024-10-10,16:28:08
211,1960,2024-10-10,16:28:08
212,1960,2024-10-10,16:28:08
213,1960,2024-10-10,16:28:08
214,1960,2024-10-10,16:28:08
215,1960,2024-10-10,16:28:08
216,1960,2024-10-10,16:28:08
217,1960,2024-10-10,16:28:08
218,1960,2024-10-10,16:28:08
219,1960,2024-10-10,16:28:08
220,1940,2024-10-10,16:28:08
221,1940,2024-10-10,16:28:08
222,1940,2024-10-10,16:28:08
223,1920,2024-10-10,16:28:08
224,1920,2024-10-10,16:28:08
225,1920,2024-10-10,16:28:08
226,1920,2024-10-10,16:28:08
227,1920,2024-10-10,16:28:08
228,1920,2024-10-10,16:28:08
229,1920,2024-10-10,16:28:08
230,1920,2024-10-10,16:28:08
231,1900,2024-10-10,16:28:08
232,1900,2024-10-10,16:28:08
233,1900,2024-10-10,16:28:08
234,1900,2024-10-10,16:28:08
235,1880,2024-10-10,16:28:08
236,1880,2024-10-10,16:28:08
237,1860,2024-10-10,16:28:08
238,1880,2024-10-10,16:28:08
239,1920,2024-10-10,16:28:08
240,2020,2024-10-10,16:28:08
241,2160,2024-10-10,16:28:08
242,2360,2024-10-10,16:28:08
243,2620,2024-10-10,16:28:08
244,2860,2024-10-10,16:28:08
245,3040,2024-10-10,16:28:08
246,3100,2024-10-10,16:28:08
247,2700,2024-10-10,16:28:08
248,2300,2024-10-10,16:28:08
249,1840,2024-10-10,16:28:08
250,1340,2024-10-10,16:28:08
251,980,2024-10-10,16:28:08
252,740,2024-10-10,16:28:08
253,660,2024-10-10,16:28:08
254,760,2024-10-10,16:28:08
255,920,2024-10-10,16:28:08
256,1140,2024-10-10,16:28:08
257,1380,2024-10-10,16:28:08
258,1580,2024-10-10,16:28:08
259,1780,2024-10-10,16:28:08
260,1920,2024-10-10,16:28:08
261,2020,2024-10-10,16:28:08
262,2060,2024-10-10,16:28:08
263,2040,2024-10-10,16:28:08
264,1980,2024-10-10,16:28:08
