No.,APG Wave,Date,Time
0,2720,2024-10-10,16:29:53
1,2980,2024-10-10,16:29:53
2,3140,2024-10-10,16:29:53
3,3080,2024-10-10,16:29:53
4,2860,2024-10-10,16:29:53
5,2460,2024-10-10,16:29:53
6,1980,2024-10-10,16:29:53
7,1480,2024-10-10,16:29:53
8,1100,2024-10-10,16:29:54
9,820,2024-10-10,16:29:54
10,720,2024-10-10,16:29:54
11,780,2024-10-10,16:29:54
12,940,2024-10-10,16:29:54
13,1160,2024-10-10,16:29:54
14,1380,2024-10-10,16:29:54
15,1600,2024-10-10,16:29:54
16,1780,2024-10-10,16:29:54
17,1940,2024-10-10,16:29:54
18,2040,2024-10-10,16:29:54
19,2060,2024-10-10,16:29:54
20,2020,2024-10-10,16:29:54
21,1960,2024-10-10,16:29:54
22,1860,2024-10-10,16:29:54
23,1800,2024-10-10,16:29:54
24,1740,2024-10-10,16:29:54
25,1740,2024-10-10,16:29:54
26,1820,2024-10-10,16:29:54
27,1880,2024-10-10,16:29:54
28,1980,2024-10-10,16:29:54
29,2060,2024-10-10,16:29:54
30,2060,2024-10-10,16:29:54
31,2060,2024-10-10,16:29:54
32,2020,2024-10-10,16:29:54
33,1960,2024-10-10,16:29:54
34,1880,2024-10-10,16:29:54
35,1820,2024-10-10,16:29:54
36,1760,2024-10-10,16:29:54
37,1720,2024-10-10,16:29:54
38,1680,2024-10-10,16:29:54
39,1720,2024-10-10,16:29:54
40,1740,2024-10-10,16:29:54
41,1780,2024-10-10,16:29:54
42,1820,2024-10-10,16:29:54
43,1840,2024-10-10,16:29:54
44,1900,2024-10-10,16:29:54
45,1900,2024-10-10,16:29:54
46,1920,2024-10-10,16:29:54
47,1940,2024-10-10,16:29:54
48,1960,2024-10-10,16:29:54
49,1960,2024-10-10,16:29:54
50,1960,2024-10-10,16:29:54
51,1960,2024-10-10,16:29:54
52,1960,2024-10-10,16:29:54
53,1960,2024-10-10,16:29:54
54,1940,2024-10-10,16:29:54
55,1940,2024-10-10,16:29:54
56,1940,2024-10-10,16:29:54
57,1960,2024-10-10,16:29:54
58,1960,2024-10-10,16:29:54
59,1960,2024-10-10,16:29:54
60,1960,2024-10-10,16:29:54
61,1960,2024-10-10,16:29:54
62,1960,2024-10-10,16:29:54
63,1940,2024-10-10,16:29:54
64,1940,2024-10-10,16:29:54
65,1900,2024-10-10,16:29:54
66,1920,2024-10-10,16:29:54
67,1880,2024-10-10,16:29:54
68,1880,2024-10-10,16:29:54
69,1860,2024-10-10,16:29:54
70,1860,2024-10-10,16:29:54
71,1860,2024-10-10,16:29:54
72,1880,2024-10-10,16:29:54
73,1860,2024-10-10,16:29:54
74,1880,2024-10-10,16:29:54
75,1880,2024-10-10,16:29:54
76,1940,2024-10-10,16:29:54
77,2040,2024-10-10,16:29:54
78,2180,2024-10-10,16:29:54
79,2400,2024-10-10,16:29:54
80,2660,2024-10-10,16:29:54
81,2880,2024-10-10,16:29:54
82,3000,2024-10-10,16:29:54
83,2940,2024-10-10,16:29:54
84,2680,2024-10-10,16:29:54
85,2320,2024-10-10,16:29:54
86,1880,2024-10-10,16:29:54
87,1440,2024-10-10,16:29:54
88,1080,2024-10-10,16:29:54
89,900,2024-10-10,16:29:54
90,840,2024-10-10,16:29:54
91,920,2024-10-10,16:29:54
92,1100,2024-10-10,16:29:54
93,1300,2024-10-10,16:29:54
94,1520,2024-10-10,16:29:54
95,1740,2024-10-10,16:29:54
96,1920,2024-10-10,16:29:54
97,2020,2024-10-10,16:29:54
98,2080,2024-10-10,16:29:54
99,2080,2024-10-10,16:29:54
100,2020,2024-10-10,16:29:54
101,1960,2024-10-10,16:29:54
102,1860,2024-10-10,16:29:54
103,1800,2024-10-10,16:29:54
104,1780,2024-10-10,16:29:54
105,1820,2024-10-10,16:29:54
106,1880,2024-10-10,16:29:54
107,1960,2024-10-10,16:29:54
108,2020,2024-10-10,16:29:54
109,2060,2024-10-10,16:29:55
110,2040,2024-10-10,16:29:55
111,2000,2024-10-10,16:29:55
112,1960,2024-10-10,16:29:55
113,1880,2024-10-10,16:29:55
114,1820,2024-10-10,16:29:55
115,1760,2024-10-10,16:29:55
116,1740,2024-10-10,16:29:55
117,1740,2024-10-10,16:29:55
118,1740,2024-10-10,16:29:55
119,1760,2024-10-10,16:29:55
120,1780,2024-10-10,16:29:55
121,1800,2024-10-10,16:29:55
122,1840,2024-10-10,16:29:55
123,1860,2024-10-10,16:29:55
124,1880,2024-10-10,16:29:55
125,1900,2024-10-10,16:29:55
126,1920,2024-10-10,16:29:55
127,1920,2024-10-10,16:29:55
128,1940,2024-10-10,16:29:55
129,1940,2024-10-10,16:29:55
130,1940,2024-10-10,16:29:55
131,1960,2024-10-10,16:29:55
132,1960,2024-10-10,16:29:55
133,1980,2024-10-10,16:29:55
134,1980,2024-10-10,16:29:55
135,1960,2024-10-10,16:29:55
136,1980,2024-10-10,16:29:55
137,2000,2024-10-10,16:29:55
138,2000,2024-10-10,16:29:55
139,2000,2024-10-10,16:29:55
140,2000,2024-10-10,16:29:55
141,1980,2024-10-10,16:29:55
142,1980,2024-10-10,16:29:55
143,1960,2024-10-10,16:29:55
144,1940,2024-10-10,16:29:55
145,1860,2024-10-10,16:29:55
146,1840,2024-10-10,16:29:55
147,1800,2024-10-10,16:29:55
148,1800,2024-10-10,16:29:55
149,1800,2024-10-10,16:29:55
150,1820,2024-10-10,16:29:55
151,1840,2024-10-10,16:29:55
152,1860,2024-10-10,16:29:55
153,1940,2024-10-10,16:29:55
154,2020,2024-10-10,16:29:55
155,2140,2024-10-10,16:29:55
156,2320,2024-10-10,16:29:55
157,2540,2024-10-10,16:29:55
158,2720,2024-10-10,16:29:55
159,2840,2024-10-10,16:29:55
160,2800,2024-10-10,16:29:55
161,2580,2024-10-10,16:29:55
162,2260,2024-10-10,16:29:55
163,1860,2024-10-10,16:29:55
164,1520,2024-10-10,16:29:55
165,1260,2024-10-10,16:29:55
166,1080,2024-10-10,16:29:55
167,1060,2024-10-10,16:29:55
168,1140,2024-10-10,16:29:55
169,1260,2024-10-10,16:29:55
170,1400,2024-10-10,16:29:55
171,1540,2024-10-10,16:29:55
172,1720,2024-10-10,16:29:55
173,1860,2024-10-10,16:29:55
174,1980,2024-10-10,16:29:55
175,2040,2024-10-10,16:29:55
176,2060,2024-10-10,16:29:55
177,2020,2024-10-10,16:29:55
178,1940,2024-10-10,16:29:55
179,1860,2024-10-10,16:29:55
180,1740,2024-10-10,16:29:55
181,1760,2024-10-10,16:29:55
182,1820,2024-10-10,16:29:55
183,1900,2024-10-10,16:29:55
184,1980,2024-10-10,16:29:55
185,2040,2024-10-10,16:29:55
186,2060,2024-10-10,16:29:55
187,2040,2024-10-10,16:29:55
188,2020,2024-10-10,16:29:55
189,1960,2024-10-10,16:29:55
190,1880,2024-10-10,16:29:55
191,1800,2024-10-10,16:29:55
192,1760,2024-10-10,16:29:55
193,1720,2024-10-10,16:29:55
194,1720,2024-10-10,16:29:55
195,1720,2024-10-10,16:29:55
196,1760,2024-10-10,16:29:55
197,1780,2024-10-10,16:29:55
198,1820,2024-10-10,16:29:55
199,1860,2024-10-10,16:29:55
200,1880,2024-10-10,16:29:55
201,1900,2024-10-10,16:29:55
202,1920,2024-10-10,16:29:55
203,1920,2024-10-10,16:29:56
204,1940,2024-10-10,16:29:56
205,1940,2024-10-10,16:29:56
206,1940,2024-10-10,16:29:56
207,1940,2024-10-10,16:29:56
208,1960,2024-10-10,16:29:56
209,1980,2024-10-10,16:29:56
210,1960,2024-10-10,16:29:56
211,1980,2024-10-10,16:29:56
212,2000,2024-10-10,16:29:56
213,1980,2024-10-10,16:29:56
214,2000,2024-10-10,16:29:56
215,1980,2024-10-10,16:29:56
216,1980,2024-10-10,16:29:56
217,1980,2024-10-10,16:29:56
218,1960,2024-10-10,16:29:56
219,1960,2024-10-10,16:29:56
220,1940,2024-10-10,16:29:56
221,1940,2024-10-10,16:29:56
222,1900,2024-10-10,16:29:56
223,1880,2024-10-10,16:29:56
224,1860,2024-10-10,16:29:56
