No.,APG Wave,Date,Time
0,1960,2024-10-08,17:19:29
1,2040,2024-10-08,17:19:29
2,2160,2024-10-08,17:19:29
3,2340,2024-10-08,17:19:29
4,2540,2024-10-08,17:19:29
5,2740,2024-10-08,17:19:29
6,2860,2024-10-08,17:19:29
7,2800,2024-10-08,17:19:29
8,2580,2024-10-08,17:19:29
9,2260,2024-10-08,17:19:29
10,1920,2024-10-08,17:19:29
11,1600,2024-10-08,17:19:29
12,1320,2024-10-08,17:19:29
13,1120,2024-10-08,17:19:29
14,1080,2024-10-08,17:19:29
15,1120,2024-10-08,17:19:29
16,1200,2024-10-08,17:19:29
17,1280,2024-10-08,17:19:29
18,1380,2024-10-08,17:19:29
19,1480,2024-10-08,17:19:29
20,1580,2024-10-08,17:19:29
21,1680,2024-10-08,17:19:29
22,1740,2024-10-08,17:19:30
23,1820,2024-10-08,17:19:30
24,1900,2024-10-08,17:19:30
25,1980,2024-10-08,17:19:30
26,2060,2024-10-08,17:19:30
27,2140,2024-10-08,17:19:30
28,2200,2024-10-08,17:19:30
29,2220,2024-10-08,17:19:30
30,2200,2024-10-08,17:19:30
31,2160,2024-10-08,17:19:30
32,2100,2024-10-08,17:19:30
33,2000,2024-10-08,17:19:30
34,1940,2024-10-08,17:19:30
35,1840,2024-10-08,17:19:30
36,1780,2024-10-08,17:19:30
37,1740,2024-10-08,17:19:30
38,1720,2024-10-08,17:19:30
39,1740,2024-10-08,17:19:30
40,1740,2024-10-08,17:19:30
41,1800,2024-10-08,17:19:30
42,1820,2024-10-08,17:19:30
43,1860,2024-10-08,17:19:30
44,1880,2024-10-08,17:19:30
45,1880,2024-10-08,17:19:30
46,1900,2024-10-08,17:19:30
47,1900,2024-10-08,17:19:30
48,1920,2024-10-08,17:19:30
49,1900,2024-10-08,17:19:30
50,1900,2024-10-08,17:19:30
51,1900,2024-10-08,17:19:30
52,1920,2024-10-08,17:19:30
53,1900,2024-10-08,17:19:30
54,1940,2024-10-08,17:19:30
55,1960,2024-10-08,17:19:30
56,2040,2024-10-08,17:19:30
57,2180,2024-10-08,17:19:30
58,2380,2024-10-08,17:19:30
59,2600,2024-10-08,17:19:30
60,2800,2024-10-08,17:19:30
61,2920,2024-10-08,17:19:30
62,2840,2024-10-08,17:19:30
63,2620,2024-10-08,17:19:30
64,2300,2024-10-08,17:19:30
65,1920,2024-10-08,17:19:30
66,1560,2024-10-08,17:19:30
67,1280,2024-10-08,17:19:30
68,1100,2024-10-08,17:19:30
69,1020,2024-10-08,17:19:30
70,1080,2024-10-08,17:19:30
71,1160,2024-10-08,17:19:30
72,1280,2024-10-08,17:19:30
73,1400,2024-10-08,17:19:30
74,1520,2024-10-08,17:19:30
75,1620,2024-10-08,17:19:30
76,1700,2024-10-08,17:19:30
77,1760,2024-10-08,17:19:30
78,1820,2024-10-08,17:19:30
79,1880,2024-10-08,17:19:30
80,1940,2024-10-08,17:19:30
81,2020,2024-10-08,17:19:30
82,2080,2024-10-08,17:19:30
83,2140,2024-10-08,17:19:30
84,2160,2024-10-08,17:19:30
85,2180,2024-10-08,17:19:30
86,2140,2024-10-08,17:19:30
87,2080,2024-10-08,17:19:30
88,2020,2024-10-08,17:19:30
89,1960,2024-10-08,17:19:30
90,1880,2024-10-08,17:19:30
91,1840,2024-10-08,17:19:30
92,1780,2024-10-08,17:19:30
93,1740,2024-10-08,17:19:30
94,1760,2024-10-08,17:19:30
95,1780,2024-10-08,17:19:30
96,1780,2024-10-08,17:19:30
97,1800,2024-10-08,17:19:30
98,1840,2024-10-08,17:19:30
99,1860,2024-10-08,17:19:30
100,1880,2024-10-08,17:19:30
101,1900,2024-10-08,17:19:30
102,1900,2024-10-08,17:19:30
103,1920,2024-10-08,17:19:30
104,1920,2024-10-08,17:19:30
105,1920,2024-10-08,17:19:30
106,1920,2024-10-08,17:19:30
107,1920,2024-10-08,17:19:30
108,1920,2024-10-08,17:19:30
109,1920,2024-10-08,17:19:30
110,1920,2024-10-08,17:19:30
111,1920,2024-10-08,17:19:30
112,1980,2024-10-08,17:19:30
113,2100,2024-10-08,17:19:30
114,2280,2024-10-08,17:19:30
115,2480,2024-10-08,17:19:30
116,2700,2024-10-08,17:19:30
117,2880,2024-10-08,17:19:30
118,2920,2024-10-08,17:19:31
119,2760,2024-10-08,17:19:31
120,2460,2024-10-08,17:19:31
121,2120,2024-10-08,17:19:31
122,1740,2024-10-08,17:19:31
123,1420,2024-10-08,17:19:31
124,1180,2024-10-08,17:19:31
125,1040,2024-10-08,17:19:31
126,1020,2024-10-08,17:19:31
127,1120,2024-10-08,17:19:31
128,1220,2024-10-08,17:19:31
129,1340,2024-10-08,17:19:31
130,1460,2024-10-08,17:19:31
131,1580,2024-10-08,17:19:31
132,1660,2024-10-08,17:19:31
133,1720,2024-10-08,17:19:31
134,1760,2024-10-08,17:19:31
135,1820,2024-10-08,17:19:31
136,1880,2024-10-08,17:19:31
137,1940,2024-10-08,17:19:31
138,2000,2024-10-08,17:19:31
139,2060,2024-10-08,17:19:31
140,2100,2024-10-08,17:19:31
141,2140,2024-10-08,17:19:31
142,2140,2024-10-08,17:19:31
143,2120,2024-10-08,17:19:31
144,2060,2024-10-08,17:19:31
145,2000,2024-10-08,17:19:31
146,1940,2024-10-08,17:19:31
147,1880,2024-10-08,17:19:31
148,1800,2024-10-08,17:19:31
149,1780,2024-10-08,17:19:31
150,1760,2024-10-08,17:19:31
151,1760,2024-10-08,17:19:31
152,1780,2024-10-08,17:19:31
153,1800,2024-10-08,17:19:31
154,1820,2024-10-08,17:19:31
155,1840,2024-10-08,17:19:31
156,1880,2024-10-08,17:19:31
157,1880,2024-10-08,17:19:31
158,1900,2024-10-08,17:19:31
159,1920,2024-10-08,17:19:31
160,1940,2024-10-08,17:19:31
161,1940,2024-10-08,17:19:31
162,1940,2024-10-08,17:19:31
163,1920,2024-10-08,17:19:31
164,1920,2024-10-08,17:19:31
165,1900,2024-10-08,17:19:31
166,1900,2024-10-08,17:19:31
167,1900,2024-10-08,17:19:31
168,1900,2024-10-08,17:19:31
169,1900,2024-10-08,17:19:31
170,1920,2024-10-08,17:19:31
171,2000,2024-10-08,17:19:31
172,2120,2024-10-08,17:19:31
173,2320,2024-10-08,17:19:31
174,2540,2024-10-08,17:19:31
175,2780,2024-10-08,17:19:31
176,2960,2024-10-08,17:19:31
177,2960,2024-10-08,17:19:31
178,2780,2024-10-08,17:19:31
179,2480,2024-10-08,17:19:31
180,2100,2024-10-08,17:19:31
181,1720,2024-10-08,17:19:31
182,1380,2024-10-08,17:19:31
183,1160,2024-10-08,17:19:31
184,1020,2024-10-08,17:19:31
185,1020,2024-10-08,17:19:31
186,1080,2024-10-08,17:19:31
187,1220,2024-10-08,17:19:31
188,1340,2024-10-08,17:19:31
189,1460,2024-10-08,17:19:31
190,1560,2024-10-08,17:19:31
191,1640,2024-10-08,17:19:31
192,1720,2024-10-08,17:19:31
193,1760,2024-10-08,17:19:31
194,1800,2024-10-08,17:19:31
195,1860,2024-10-08,17:19:31
196,1920,2024-10-08,17:19:31
197,1980,2024-10-08,17:19:31
198,2040,2024-10-08,17:19:31
199,2080,2024-10-08,17:19:31
200,2100,2024-10-08,17:19:31
201,2120,2024-10-08,17:19:31
202,2100,2024-10-08,17:19:31
203,2060,2024-10-08,17:19:31
204,2000,2024-10-08,17:19:31
205,1940,2024-10-08,17:19:31
206,1880,2024-10-08,17:19:31
207,1840,2024-10-08,17:19:31
208,1800,2024-10-08,17:19:31
209,1760,2024-10-08,17:19:31
210,1760,2024-10-08,17:19:31
211,1760,2024-10-08,17:19:31
212,1780,2024-10-08,17:19:31
213,1800,2024-10-08,17:19:31
214,1840,2024-10-08,17:19:31
215,1840,2024-10-08,17:19:31
216,1880,2024-10-08,17:19:31
217,1900,2024-10-08,17:19:31
218,1900,2024-10-08,17:19:31
219,1900,2024-10-08,17:19:31
220,1920,2024-10-08,17:19:32
221,1940,2024-10-08,17:19:32
