No.,APG Wave,Date,Time
0,1680,2024-10-08,14:47:25
1,1620,2024-10-08,14:47:25
2,1580,2024-10-08,14:47:25
3,1620,2024-10-08,14:47:25
4,1640,2024-10-08,14:47:25
5,1680,2024-10-08,14:47:25
6,1760,2024-10-08,14:47:25
7,1800,2024-10-08,14:47:25
8,1860,2024-10-08,14:47:26
9,1880,2024-10-08,14:47:26
10,1920,2024-10-08,14:47:26
11,1920,2024-10-08,14:47:26
12,1940,2024-10-08,14:47:26
13,1940,2024-10-08,14:47:26
14,1940,2024-10-08,14:47:26
15,1960,2024-10-08,14:47:26
16,1980,2024-10-08,14:47:26
17,1980,2024-10-08,14:47:26
18,1980,2024-10-08,14:47:26
19,1980,2024-10-08,14:47:26
20,1960,2024-10-08,14:47:26
21,2000,2024-10-08,14:47:26
22,2000,2024-10-08,14:47:26
23,2000,2024-10-08,14:47:26
24,1960,2024-10-08,14:47:26
25,1940,2024-10-08,14:47:26
26,1920,2024-10-08,14:47:26
27,1900,2024-10-08,14:47:26
28,1860,2024-10-08,14:47:26
29,1860,2024-10-08,14:47:26
30,1860,2024-10-08,14:47:26
31,1840,2024-10-08,14:47:26
32,1820,2024-10-08,14:47:26
33,1840,2024-10-08,14:47:26
34,1840,2024-10-08,14:47:26
35,1860,2024-10-08,14:47:26
36,1860,2024-10-08,14:47:26
37,1900,2024-10-08,14:47:26
38,1940,2024-10-08,14:47:26
39,2000,2024-10-08,14:47:26
40,2140,2024-10-08,14:47:26
41,2380,2024-10-08,14:47:26
42,2680,2024-10-08,14:47:26
43,3020,2024-10-08,14:47:26
44,3300,2024-10-08,14:47:26
45,3360,2024-10-08,14:47:26
46,3220,2024-10-08,14:47:26
47,2860,2024-10-08,14:47:26
48,2340,2024-10-08,14:47:26
49,1720,2024-10-08,14:47:26
50,1180,2024-10-08,14:47:26
51,760,2024-10-08,14:47:26
52,520,2024-10-08,14:47:26
53,500,2024-10-08,14:47:26
54,660,2024-10-08,14:47:26
55,920,2024-10-08,14:47:26
56,1200,2024-10-08,14:47:26
57,1440,2024-10-08,14:47:26
58,1700,2024-10-08,14:47:26
59,1900,2024-10-08,14:47:26
60,2060,2024-10-08,14:47:26
61,2160,2024-10-08,14:47:26
62,2200,2024-10-08,14:47:26
63,2160,2024-10-08,14:47:26
64,2060,2024-10-08,14:47:26
65,1940,2024-10-08,14:47:26
66,1820,2024-10-08,14:47:26
67,1760,2024-10-08,14:47:26
68,1760,2024-10-08,14:47:26
69,1800,2024-10-08,14:47:26
70,1880,2024-10-08,14:47:26
71,1960,2024-10-08,14:47:26
72,2000,2024-10-08,14:47:26
73,2040,2024-10-08,14:47:26
74,2060,2024-10-08,14:47:26
75,2020,2024-10-08,14:47:26
76,1960,2024-10-08,14:47:26
77,1880,2024-10-08,14:47:26
78,1800,2024-10-08,14:47:26
79,1720,2024-10-08,14:47:26
80,1700,2024-10-08,14:47:26
81,1680,2024-10-08,14:47:26
82,1660,2024-10-08,14:47:26
83,1680,2024-10-08,14:47:26
84,1720,2024-10-08,14:47:26
85,1740,2024-10-08,14:47:26
86,1800,2024-10-08,14:47:26
87,1840,2024-10-08,14:47:26
88,1860,2024-10-08,14:47:26
89,1880,2024-10-08,14:47:26
90,1880,2024-10-08,14:47:26
91,1900,2024-10-08,14:47:26
