No.,APG Wave,Date,Time
0,2480,2024-10-07,14:12:26
1,2880,2024-10-07,14:12:26
2,3280,2024-10-07,14:12:26
3,3500,2024-10-07,14:12:26
4,3440,2024-10-07,14:12:26
5,3080,2024-10-07,14:12:26
6,2460,2024-10-07,14:12:26
7,1720,2024-10-07,14:12:26
8,1040,2024-10-07,14:12:26
9,600,2024-10-07,14:12:26
10,440,2024-10-07,14:12:26
11,520,2024-10-07,14:12:26
12,760,2024-10-07,14:12:26
13,1100,2024-10-07,14:12:26
14,1360,2024-10-07,14:12:26
15,1500,2024-10-07,14:12:26
16,1500,2024-10-07,14:12:26
17,1420,2024-10-07,14:12:26
18,1360,2024-10-07,14:12:26
19,1360,2024-10-07,14:12:26
20,1460,2024-10-07,14:12:26
21,1600,2024-10-07,14:12:26
22,1760,2024-10-07,14:12:26
23,1880,2024-10-07,14:12:26
24,1940,2024-10-07,14:12:26
25,2020,2024-10-07,14:12:26
26,2040,2024-10-07,14:12:26
27,2080,2024-10-07,14:12:26
28,2140,2024-10-07,14:12:26
29,2180,2024-10-07,14:12:26
30,2280,2024-10-07,14:12:26
31,2320,2024-10-07,14:12:26
32,2320,2024-10-07,14:12:26
33,2280,2024-10-07,14:12:26
34,2200,2024-10-07,14:12:26
35,2080,2024-10-07,14:12:26
36,1960,2024-10-07,14:12:26
37,1840,2024-10-07,14:12:26
38,1720,2024-10-07,14:12:26
39,1660,2024-10-07,14:12:26
40,1600,2024-10-07,14:12:26
41,1580,2024-10-07,14:12:26
42,1600,2024-10-07,14:12:26
43,1620,2024-10-07,14:12:26
44,1660,2024-10-07,14:12:26
45,1700,2024-10-07,14:12:26
46,1760,2024-10-07,14:12:26
47,1800,2024-10-07,14:12:26
48,1840,2024-10-07,14:12:26
49,1880,2024-10-07,14:12:26
50,1900,2024-10-07,14:12:26
51,1920,2024-10-07,14:12:26
52,1940,2024-10-07,14:12:26
53,1960,2024-10-07,14:12:26
54,1980,2024-10-07,14:12:26
55,1980,2024-10-07,14:12:26
56,2000,2024-10-07,14:12:26
57,2000,2024-10-07,14:12:26
58,2000,2024-10-07,14:12:26
59,2020,2024-10-07,14:12:26
60,2000,2024-10-07,14:12:26
61,2000,2024-10-07,14:12:26
62,1980,2024-10-07,14:12:26
63,1980,2024-10-07,14:12:26
64,1980,2024-10-07,14:12:26
65,1980,2024-10-07,14:12:26
66,2000,2024-10-07,14:12:26
67,2080,2024-10-07,14:12:26
68,2220,2024-10-07,14:12:26
69,2480,2024-10-07,14:12:26
70,2820,2024-10-07,14:12:26
71,3140,2024-10-07,14:12:26
72,3340,2024-10-07,14:12:26
73,3320,2024-10-07,14:12:26
74,3020,2024-10-07,14:12:26
75,2480,2024-10-07,14:12:26
76,1820,2024-10-07,14:12:26
77,1180,2024-10-07,14:12:26
78,740,2024-10-07,14:12:26
79,560,2024-10-07,14:12:26
80,600,2024-10-07,14:12:26
81,820,2024-10-07,14:12:26
82,1120,2024-10-07,14:12:26
83,1340,2024-10-07,14:12:26
84,1480,2024-10-07,14:12:26
85,1480,2024-10-07,14:12:26
86,1440,2024-10-07,14:12:26
87,1400,2024-10-07,14:12:27
88,1400,2024-10-07,14:12:27
89,1520,2024-10-07,14:12:27
90,1660,2024-10-07,14:12:27
91,1780,2024-10-07,14:12:27
92,1880,2024-10-07,14:12:27
93,1940,2024-10-07,14:12:27
94,1980,2024-10-07,14:12:27
95,2020,2024-10-07,14:12:27
96,2060,2024-10-07,14:12:27
97,2100,2024-10-07,14:12:27
98,2160,2024-10-07,14:12:27
99,2220,2024-10-07,14:12:27
100,2260,2024-10-07,14:12:27
101,2280,2024-10-07,14:12:27
102,2300,2024-10-07,14:12:27
103,2280,2024-10-07,14:12:27
104,2200,2024-10-07,14:12:27
105,1960,2024-10-07,14:12:27
106,1860,2024-10-07,14:12:27
107,1740,2024-10-07,14:12:27
108,1660,2024-10-07,14:12:27
109,1620,2024-10-07,14:12:27
110,1600,2024-10-07,14:12:27
111,1600,2024-10-07,14:12:27
112,1640,2024-10-07,14:12:27
113,1680,2024-10-07,14:12:27
114,1720,2024-10-07,14:12:27
115,1780,2024-10-07,14:12:27
116,1820,2024-10-07,14:12:27
117,1860,2024-10-07,14:12:27
118,1880,2024-10-07,14:12:27
119,1900,2024-10-07,14:12:27
120,1940,2024-10-07,14:12:27
121,1940,2024-10-07,14:12:27
122,1940,2024-10-07,14:12:27
123,1960,2024-10-07,14:12:27
124,1980,2024-10-07,14:12:27
125,1980,2024-10-07,14:12:27
126,2000,2024-10-07,14:12:27
127,2000,2024-10-07,14:12:27
128,2000,2024-10-07,14:12:27
129,2000,2024-10-07,14:12:27
130,1980,2024-10-07,14:12:27
131,1980,2024-10-07,14:12:27
132,1980,2024-10-07,14:12:27
133,1960,2024-10-07,14:12:27
134,1980,2024-10-07,14:12:27
135,1980,2024-10-07,14:12:27
136,1980,2024-10-07,14:12:27
137,2040,2024-10-07,14:12:27
138,2180,2024-10-07,14:12:27
139,2400,2024-10-07,14:12:27
140,2720,2024-10-07,14:12:27
141,3040,2024-10-07,14:12:27
142,3240,2024-10-07,14:12:27
143,3220,2024-10-07,14:12:27
144,2960,2024-10-07,14:12:27
145,2480,2024-10-07,14:12:27
146,1880,2024-10-07,14:12:27
147,1280,2024-10-07,14:12:27
148,860,2024-10-07,14:12:27
149,660,2024-10-07,14:12:27
150,680,2024-10-07,14:12:27
151,860,2024-10-07,14:12:27
152,1120,2024-10-07,14:12:27
153,1340,2024-10-07,14:12:27
154,1440,2024-10-07,14:12:27
155,1440,2024-10-07,14:12:27
156,1420,2024-10-07,14:12:27
157,1420,2024-10-07,14:12:27
158,1460,2024-10-07,14:12:27
159,1580,2024-10-07,14:12:27
160,1720,2024-10-07,14:12:27
161,1840,2024-10-07,14:12:27
162,1920,2024-10-07,14:12:27
