No.,APG Wave,Date,Time
0,1780,2024-10-10,16:13:11
1,1860,2024-10-10,16:13:11
2,2000,2024-10-10,16:13:11
3,2020,2024-10-10,16:13:11
4,2000,2024-10-10,16:13:11
5,1980,2024-10-10,16:13:11
6,1960,2024-10-10,16:13:11
7,1980,2024-10-10,16:13:11
8,2000,2024-10-10,16:13:11
9,2060,2024-10-10,16:13:11
10,2100,2024-10-10,16:13:11
11,2120,2024-10-10,16:13:11
12,2140,2024-10-10,16:13:11
13,2140,2024-10-10,16:13:11
14,2100,2024-10-10,16:13:11
15,2060,2024-10-10,16:13:11
16,2000,2024-10-10,16:13:11
17,1940,2024-10-10,16:13:11
18,1880,2024-10-10,16:13:11
19,1800,2024-10-10,16:13:11
20,1760,2024-10-10,16:13:11
21,1720,2024-10-10,16:13:11
22,1700,2024-10-10,16:13:11
23,1680,2024-10-10,16:13:11
24,1700,2024-10-10,16:13:11
25,1740,2024-10-10,16:13:11
26,1780,2024-10-10,16:13:11
27,1840,2024-10-10,16:13:11
28,1940,2024-10-10,16:13:11
29,2000,2024-10-10,16:13:11
30,2020,2024-10-10,16:13:11
31,2060,2024-10-10,16:13:11
32,2060,2024-10-10,16:13:11
33,2040,2024-10-10,16:13:11
34,1960,2024-10-10,16:13:11
35,1920,2024-10-10,16:13:11
36,1840,2024-10-10,16:13:11
37,1820,2024-10-10,16:13:11
38,1820,2024-10-10,16:13:11
39,1840,2024-10-10,16:13:11
40,1860,2024-10-10,16:13:11
41,1900,2024-10-10,16:13:11
42,1920,2024-10-10,16:13:11
43,1920,2024-10-10,16:13:11
44,1940,2024-10-10,16:13:11
45,1940,2024-10-10,16:13:11
46,1940,2024-10-10,16:13:11
47,1940,2024-10-10,16:13:11
48,1940,2024-10-10,16:13:11
49,1920,2024-10-10,16:13:11
50,1940,2024-10-10,16:13:11
51,1940,2024-10-10,16:13:11
52,1940,2024-10-10,16:13:11
53,1920,2024-10-10,16:13:11
54,1900,2024-10-10,16:13:11
55,1860,2024-10-10,16:13:11
56,1860,2024-10-10,16:13:11
57,1860,2024-10-10,16:13:11
58,1860,2024-10-10,16:13:11
59,1980,2024-10-10,16:13:11
60,2100,2024-10-10,16:13:11
61,2280,2024-10-10,16:13:11
62,2780,2024-10-10,16:13:11
63,3000,2024-10-10,16:13:11
64,3020,2024-10-10,16:13:11
65,2860,2024-10-10,16:13:11
66,2580,2024-10-10,16:13:11
67,2180,2024-10-10,16:13:11
68,1720,2024-10-10,16:13:11
69,1280,2024-10-10,16:13:11
70,920,2024-10-10,16:13:11
71,680,2024-10-10,16:13:11
72,640,2024-10-10,16:13:11
73,760,2024-10-10,16:13:11
74,940,2024-10-10,16:13:11
75,1160,2024-10-10,16:13:11
76,1380,2024-10-10,16:13:11
77,1600,2024-10-10,16:13:11
78,1800,2024-10-10,16:13:11
79,1940,2024-10-10,16:13:11
80,2040,2024-10-10,16:13:11
81,2100,2024-10-10,16:13:11
82,2120,2024-10-10,16:13:11
83,2120,2024-10-10,16:13:11
84,2080,2024-10-10,16:13:11
85,2040,2024-10-10,16:13:11
86,2000,2024-10-10,16:13:11
87,1960,2024-10-10,16:13:11
88,1960,2024-10-10,16:13:11
89,1940,2024-10-10,16:13:11
90,1960,2024-10-10,16:13:11
91,1960,2024-10-10,16:13:11
92,1980,2024-10-10,16:13:11
93,2000,2024-10-10,16:13:11
94,1980,2024-10-10,16:13:12
95,1960,2024-10-10,16:13:12
96,1960,2024-10-10,16:13:12
97,1940,2024-10-10,16:13:12
98,1920,2024-10-10,16:13:12
99,1880,2024-10-10,16:13:12
100,1860,2024-10-10,16:13:12
101,1820,2024-10-10,16:13:12
102,1820,2024-10-10,16:13:12
103,1820,2024-10-10,16:13:12
104,1860,2024-10-10,16:13:12
105,1840,2024-10-10,16:13:12
106,1820,2024-10-10,16:13:12
107,1820,2024-10-10,16:13:12
108,1820,2024-10-10,16:13:12
109,1820,2024-10-10,16:13:12
110,1820,2024-10-10,16:13:12
111,1840,2024-10-10,16:13:12
112,1880,2024-10-10,16:13:12
113,1900,2024-10-10,16:13:12
114,1920,2024-10-10,16:13:12
115,1940,2024-10-10,16:13:12
116,1940,2024-10-10,16:13:12
