No.,APG Wave,Date,Time
0,1940,2024-10-10,16:06:37
1,1940,2024-10-10,16:06:37
2,1960,2024-10-10,16:06:37
3,1960,2024-10-10,16:06:37
4,1960,2024-10-10,16:06:37
5,1980,2024-10-10,16:06:37
6,1960,2024-10-10,16:06:37
7,1960,2024-10-10,16:06:37
8,1960,2024-10-10,16:06:37
9,1980,2024-10-10,16:06:37
10,1980,2024-10-10,16:06:37
11,1960,2024-10-10,16:06:37
12,1960,2024-10-10,16:06:37
13,1960,2024-10-10,16:06:37
14,1960,2024-10-10,16:06:37
15,1960,2024-10-10,16:06:37
16,1940,2024-10-10,16:06:37
17,1940,2024-10-10,16:06:37
18,1920,2024-10-10,16:06:37
19,1920,2024-10-10,16:06:37
20,1920,2024-10-10,16:06:37
21,1920,2024-10-10,16:06:37
22,1920,2024-10-10,16:06:37
23,1920,2024-10-10,16:06:37
24,1920,2024-10-10,16:06:37
25,1920,2024-10-10,16:06:37
26,1920,2024-10-10,16:06:37
27,1940,2024-10-10,16:06:37
28,1940,2024-10-10,16:06:37
29,1920,2024-10-10,16:06:37
30,1920,2024-10-10,16:06:37
31,1900,2024-10-10,16:06:37
32,1900,2024-10-10,16:06:37
33,1880,2024-10-10,16:06:38
34,1880,2024-10-10,16:06:38
35,1860,2024-10-10,16:06:38
36,1880,2024-10-10,16:06:38
37,1880,2024-10-10,16:06:38
38,1900,2024-10-10,16:06:38
39,1920,2024-10-10,16:06:38
40,1960,2024-10-10,16:06:38
41,2080,2024-10-10,16:06:38
42,2260,2024-10-10,16:06:38
43,2540,2024-10-10,16:06:38
44,2860,2024-10-10,16:06:38
45,3200,2024-10-10,16:06:38
46,3400,2024-10-10,16:06:38
47,3420,2024-10-10,16:06:38
48,3240,2024-10-10,16:06:38
49,2840,2024-10-10,16:06:38
50,2300,2024-10-10,16:06:38
51,1680,2024-10-10,16:06:38
52,1180,2024-10-10,16:06:38
53,820,2024-10-10,16:06:38
54,660,2024-10-10,16:06:38
55,640,2024-10-10,16:06:38
56,700,2024-10-10,16:06:38
57,840,2024-10-10,16:06:38
58,1060,2024-10-10,16:06:38
59,1260,2024-10-10,16:06:38
60,1440,2024-10-10,16:06:38
61,1600,2024-10-10,16:06:38
62,1740,2024-10-10,16:06:38
63,1860,2024-10-10,16:06:38
64,1900,2024-10-10,16:06:38
65,1940,2024-10-10,16:06:38
66,1900,2024-10-10,16:06:38
67,1840,2024-10-10,16:06:38
68,1720,2024-10-10,16:06:38
69,1680,2024-10-10,16:06:38
70,1680,2024-10-10,16:06:38
71,1720,2024-10-10,16:06:38
72,1800,2024-10-10,16:06:38
73,1880,2024-10-10,16:06:38
74,1980,2024-10-10,16:06:38
75,2060,2024-10-10,16:06:38
76,2100,2024-10-10,16:06:38
77,2140,2024-10-10,16:06:38
78,2140,2024-10-10,16:06:38
79,2100,2024-10-10,16:06:38
80,2060,2024-10-10,16:06:38
81,1980,2024-10-10,16:06:38
82,1920,2024-10-10,16:06:38
83,1840,2024-10-10,16:06:38
84,1800,2024-10-10,16:06:38
85,1760,2024-10-10,16:06:38
86,1760,2024-10-10,16:06:38
87,1720,2024-10-10,16:06:38
88,1740,2024-10-10,16:06:38
89,1740,2024-10-10,16:06:38
90,1780,2024-10-10,16:06:38
91,1800,2024-10-10,16:06:38
92,1820,2024-10-10,16:06:38
93,1860,2024-10-10,16:06:38
94,1880,2024-10-10,16:06:38
95,1900,2024-10-10,16:06:38
96,1900,2024-10-10,16:06:38
97,1920,2024-10-10,16:06:38
98,1940,2024-10-10,16:06:38
99,1960,2024-10-10,16:06:38
100,1940,2024-10-10,16:06:38
101,1940,2024-10-10,16:06:38
102,1960,2024-10-10,16:06:38
103,1980,2024-10-10,16:06:38
104,1960,2024-10-10,16:06:38
105,1960,2024-10-10,16:06:38
106,1960,2024-10-10,16:06:38
107,1960,2024-10-10,16:06:38
108,1960,2024-10-10,16:06:38
109,1960,2024-10-10,16:06:38
110,1940,2024-10-10,16:06:38
111,1960,2024-10-10,16:06:38
112,1940,2024-10-10,16:06:38
113,1940,2024-10-10,16:06:38
114,1940,2024-10-10,16:06:38
115,1940,2024-10-10,16:06:38
116,1940,2024-10-10,16:06:38
117,1920,2024-10-10,16:06:38
118,1900,2024-10-10,16:06:38
119,1880,2024-10-10,16:06:38
120,1880,2024-10-10,16:06:38
121,1880,2024-10-10,16:06:38
122,1860,2024-10-10,16:06:38
123,1860,2024-10-10,16:06:38
124,1860,2024-10-10,16:06:38
125,1880,2024-10-10,16:06:38
126,1880,2024-10-10,16:06:38
127,1900,2024-10-10,16:06:38
128,1940,2024-10-10,16:06:38
129,2000,2024-10-10,16:06:38
130,2080,2024-10-10,16:06:38
131,2240,2024-10-10,16:06:38
132,2480,2024-10-10,16:06:39
133,2760,2024-10-10,16:06:39
134,3020,2024-10-10,16:06:39
135,3140,2024-10-10,16:06:39
136,3100,2024-10-10,16:06:39
137,2880,2024-10-10,16:06:39
138,2540,2024-10-10,16:06:39
139,2120,2024-10-10,16:06:39
140,1660,2024-10-10,16:06:39
141,1320,2024-10-10,16:06:39
142,1080,2024-10-10,16:06:39
143,980,2024-10-10,16:06:39
144,940,2024-10-10,16:06:39
145,1000,2024-10-10,16:06:39
146,1120,2024-10-10,16:06:39
147,1240,2024-10-10,16:06:39
148,1400,2024-10-10,16:06:39
149,1540,2024-10-10,16:06:39
150,1660,2024-10-10,16:06:39
151,1760,2024-10-10,16:06:39
152,1840,2024-10-10,16:06:39
153,1900,2024-10-10,16:06:39
154,1900,2024-10-10,16:06:39
155,1860,2024-10-10,16:06:39
156,1820,2024-10-10,16:06:39
157,1760,2024-10-10,16:06:39
158,1700,2024-10-10,16:06:39
159,1680,2024-10-10,16:06:39
160,1700,2024-10-10,16:06:39
161,1740,2024-10-10,16:06:39
162,1800,2024-10-10,16:06:39
163,1900,2024-10-10,16:06:39
164,1960,2024-10-10,16:06:39
165,2040,2024-10-10,16:06:39
166,2080,2024-10-10,16:06:39
167,2100,2024-10-10,16:06:39
168,2100,2024-10-10,16:06:39
169,2080,2024-10-10,16:06:39
170,2020,2024-10-10,16:06:39
171,1980,2024-10-10,16:06:39
172,1860,2024-10-10,16:06:39
173,1820,2024-10-10,16:06:39
174,1780,2024-10-10,16:06:39
175,1760,2024-10-10,16:06:39
176,1760,2024-10-10,16:06:39
177,1780,2024-10-10,16:06:39
178,1780,2024-10-10,16:06:39
179,1820,2024-10-10,16:06:39
180,1820,2024-10-10,16:06:39
181,1860,2024-10-10,16:06:39
182,1880,2024-10-10,16:06:39
183,1900,2024-10-10,16:06:39
184,1900,2024-10-10,16:06:39
185,1920,2024-10-10,16:06:39
186,1920,2024-10-10,16:06:39
187,1920,2024-10-10,16:06:39
188,1940,2024-10-10,16:06:39
189,1940,2024-10-10,16:06:39
190,1940,2024-10-10,16:06:39
191,1940,2024-10-10,16:06:39
192,1940,2024-10-10,16:06:39
193,1960,2024-10-10,16:06:39
194,1980,2024-10-10,16:06:39
195,1960,2024-10-10,16:06:39
196,1960,2024-10-10,16:06:39
197,1940,2024-10-10,16:06:39
198,1940,2024-10-10,16:06:39
199,1960,2024-10-10,16:06:39
200,1940,2024-10-10,16:06:39
201,1920,2024-10-10,16:06:39
202,1920,2024-10-10,16:06:39
203,1900,2024-10-10,16:06:39
204,1900,2024-10-10,16:06:39
205,1900,2024-10-10,16:06:39
206,1900,2024-10-10,16:06:39
207,1900,2024-10-10,16:06:39
208,1920,2024-10-10,16:06:39
209,1900,2024-10-10,16:06:39
210,1900,2024-10-10,16:06:39
211,1900,2024-10-10,16:06:39
212,1900,2024-10-10,16:06:39
213,1920,2024-10-10,16:06:39
214,1920,2024-10-10,16:06:39
215,1920,2024-10-10,16:06:39
216,1920,2024-10-10,16:06:39
217,1920,2024-10-10,16:06:39
218,1900,2024-10-10,16:06:39
219,1900,2024-10-10,16:06:39
220,1880,2024-10-10,16:06:39
221,1880,2024-10-10,16:06:39
222,1880,2024-10-10,16:06:39
223,1900,2024-10-10,16:06:39
224,1900,2024-10-10,16:06:39
225,1900,2024-10-10,16:06:39
226,1900,2024-10-10,16:06:39
227,1960,2024-10-10,16:06:39
228,2040,2024-10-10,16:06:39
229,2180,2024-10-10,16:06:39
230,2380,2024-10-10,16:06:39
231,2640,2024-10-10,16:06:39
232,2920,2024-10-10,16:06:40
233,3080,2024-10-10,16:06:40
234,3080,2024-10-10,16:06:40
235,2880,2024-10-10,16:06:40
236,2580,2024-10-10,16:06:40
237,2180,2024-10-10,16:06:40
238,1760,2024-10-10,16:06:40
239,1400,2024-10-10,16:06:40
240,1160,2024-10-10,16:06:40
241,1040,2024-10-10,16:06:40
242,1020,2024-10-10,16:06:40
243,1040,2024-10-10,16:06:40
244,1140,2024-10-10,16:06:40
245,1260,2024-10-10,16:06:40
246,1400,2024-10-10,16:06:40
247,1520,2024-10-10,16:06:40
248,1660,2024-10-10,16:06:40
249,1760,2024-10-10,16:06:40
250,1840,2024-10-10,16:06:40
251,1900,2024-10-10,16:06:40
252,1920,2024-10-10,16:06:40
253,1900,2024-10-10,16:06:40
254,1860,2024-10-10,16:06:40
255,1780,2024-10-10,16:06:40
256,1720,2024-10-10,16:06:40
257,1680,2024-10-10,16:06:40
258,1660,2024-10-10,16:06:40
259,1680,2024-10-10,16:06:40
260,1720,2024-10-10,16:06:40
261,1780,2024-10-10,16:06:40
262,1860,2024-10-10,16:06:40
263,1920,2024-10-10,16:06:40
264,2020,2024-10-10,16:06:40
265,2060,2024-10-10,16:06:40
266,2100,2024-10-10,16:06:40
267,2080,2024-10-10,16:06:40
268,2060,2024-10-10,16:06:40
269,2020,2024-10-10,16:06:40
270,1960,2024-10-10,16:06:40
271,1920,2024-10-10,16:06:40
272,1860,2024-10-10,16:06:40
273,1840,2024-10-10,16:06:40
274,1800,2024-10-10,16:06:40
275,1780,2024-10-10,16:06:40
276,1780,2024-10-10,16:06:40
277,1820,2024-10-10,16:06:40
278,1820,2024-10-10,16:06:40
279,1820,2024-10-10,16:06:40
280,1840,2024-10-10,16:06:40
281,1860,2024-10-10,16:06:40
282,1880,2024-10-10,16:06:40
283,1900,2024-10-10,16:06:40
284,1920,2024-10-10,16:06:40
285,1920,2024-10-10,16:06:40
286,1920,2024-10-10,16:06:40
287,1940,2024-10-10,16:06:40
288,1960,2024-10-10,16:06:40
289,1960,2024-10-10,16:06:40
290,1960,2024-10-10,16:06:40
291,1960,2024-10-10,16:06:40
292,1960,2024-10-10,16:06:40
293,1980,2024-10-10,16:06:40
294,1960,2024-10-10,16:06:40
295,1940,2024-10-10,16:06:40
296,1960,2024-10-10,16:06:40
297,1940,2024-10-10,16:06:40
298,1940,2024-10-10,16:06:40
299,1940,2024-10-10,16:06:40
300,1920,2024-10-10,16:06:40
301,1900,2024-10-10,16:06:40
302,1900,2024-10-10,16:06:40
303,1900,2024-10-10,16:06:40
304,1900,2024-10-10,16:06:40
305,1920,2024-10-10,16:06:40
306,1900,2024-10-10,16:06:40
307,1900,2024-10-10,16:06:40
308,1900,2024-10-10,16:06:40
309,1900,2024-10-10,16:06:40
310,1920,2024-10-10,16:06:40
311,1920,2024-10-10,16:06:40
312,1920,2024-10-10,16:06:40
313,1940,2024-10-10,16:06:40
314,1940,2024-10-10,16:06:40
315,1920,2024-10-10,16:06:40
316,1900,2024-10-10,16:06:40
317,1900,2024-10-10,16:06:40
318,1880,2024-10-10,16:06:40
319,1860,2024-10-10,16:06:40
320,1880,2024-10-10,16:06:40
321,1880,2024-10-10,16:06:40
322,1880,2024-10-10,16:06:40
323,1900,2024-10-10,16:06:40
324,1900,2024-10-10,16:06:40
325,1900,2024-10-10,16:06:40
326,1940,2024-10-10,16:06:40
327,2000,2024-10-10,16:06:40
328,2140,2024-10-10,16:06:40
329,2320,2024-10-10,16:06:40
330,2560,2024-10-10,16:06:41
331,2800,2024-10-10,16:06:41
332,3000,2024-10-10,16:06:41
333,3020,2024-10-10,16:06:41
334,2860,2024-10-10,16:06:41
335,2560,2024-10-10,16:06:41
336,2180,2024-10-10,16:06:41
337,1780,2024-10-10,16:06:41
338,1460,2024-10-10,16:06:41
339,1200,2024-10-10,16:06:41
340,1060,2024-10-10,16:06:41
341,1020,2024-10-10,16:06:41
342,1080,2024-10-10,16:06:41
343,1160,2024-10-10,16:06:41
344,1280,2024-10-10,16:06:41
345,1420,2024-10-10,16:06:41
346,1540,2024-10-10,16:06:41
347,1660,2024-10-10,16:06:41
348,1760,2024-10-10,16:06:41
349,1840,2024-10-10,16:06:41
350,1920,2024-10-10,16:06:41
351,1940,2024-10-10,16:06:41
352,1920,2024-10-10,16:06:41
353,1880,2024-10-10,16:06:41
354,1820,2024-10-10,16:06:41
355,1760,2024-10-10,16:06:41
356,1720,2024-10-10,16:06:41
357,1680,2024-10-10,16:06:41
358,1700,2024-10-10,16:06:41
359,1760,2024-10-10,16:06:41
360,1840,2024-10-10,16:06:41
361,1920,2024-10-10,16:06:41
