No.,APG Wave,Date,Time
0,2380,2024-10-07,14:11:12
1,2300,2024-10-07,14:11:12
2,2200,2024-10-07,14:11:12
3,2040,2024-10-07,14:11:12
4,1920,2024-10-07,14:11:12
5,1780,2024-10-07,14:11:12
6,1660,2024-10-07,14:11:12
7,1580,2024-10-07,14:11:12
8,1540,2024-10-07,14:11:12
9,1540,2024-10-07,14:11:12
10,1560,2024-10-07,14:11:12
11,1600,2024-10-07,14:11:12
12,1640,2024-10-07,14:11:12
13,1680,2024-10-07,14:11:12
14,1740,2024-10-07,14:11:12
15,1780,2024-10-07,14:11:12
16,1840,2024-10-07,14:11:12
17,1880,2024-10-07,14:11:12
18,1920,2024-10-07,14:11:12
19,1980,2024-10-07,14:11:12
20,2000,2024-10-07,14:11:12
21,2020,2024-10-07,14:11:12
22,2000,2024-10-07,14:11:12
23,2020,2024-10-07,14:11:12
24,2020,2024-10-07,14:11:12
25,2000,2024-10-07,14:11:12
26,2000,2024-10-07,14:11:12
27,2020,2024-10-07,14:11:12
28,2040,2024-10-07,14:11:12
29,2040,2024-10-07,14:11:12
30,2040,2024-10-07,14:11:12
31,2080,2024-10-07,14:11:12
32,2220,2024-10-07,14:11:12
33,2440,2024-10-07,14:11:12
34,2780,2024-10-07,14:11:12
35,3400,2024-10-07,14:11:12
36,3420,2024-10-07,14:11:12
37,3180,2024-10-07,14:11:12
38,2660,2024-10-07,14:11:12
39,1980,2024-10-07,14:11:12
40,1300,2024-10-07,14:11:12
41,780,2024-10-07,14:11:12
42,540,2024-10-07,14:11:12
43,680,2024-10-07,14:11:12
44,960,2024-10-07,14:11:12
45,1220,2024-10-07,14:11:12
46,1340,2024-10-07,14:11:12
47,1360,2024-10-07,14:11:12
48,1340,2024-10-07,14:11:12
49,1300,2024-10-07,14:11:12
50,1360,2024-10-07,14:11:12
51,1480,2024-10-07,14:11:12
52,1640,2024-10-07,14:11:12
53,1780,2024-10-07,14:11:12
54,1900,2024-10-07,14:11:12
55,1960,2024-10-07,14:11:12
56,2000,2024-10-07,14:11:12
57,2020,2024-10-07,14:11:12
58,2060,2024-10-07,14:11:12
59,2120,2024-10-07,14:11:12
60,2200,2024-10-07,14:11:12
61,2280,2024-10-07,14:11:12
62,2320,2024-10-07,14:11:12
63,2360,2024-10-07,14:11:12
64,2380,2024-10-07,14:11:12
65,2320,2024-10-07,14:11:12
66,2240,2024-10-07,14:11:13
67,2140,2024-10-07,14:11:13
68,2040,2024-10-07,14:11:13
69,1900,2024-10-07,14:11:13
70,1780,2024-10-07,14:11:13
71,1680,2024-10-07,14:11:13
72,1600,2024-10-07,14:11:13
73,1560,2024-10-07,14:11:13
74,1580,2024-10-07,14:11:13
75,1600,2024-10-07,14:11:13
76,1640,2024-10-07,14:11:13
77,1700,2024-10-07,14:11:13
78,1740,2024-10-07,14:11:13
79,1800,2024-10-07,14:11:13
80,1820,2024-10-07,14:11:13
81,1860,2024-10-07,14:11:13
82,1880,2024-10-07,14:11:13
83,1900,2024-10-07,14:11:13
84,1920,2024-10-07,14:11:13
85,1960,2024-10-07,14:11:13
86,1980,2024-10-07,14:11:13
87,1980,2024-10-07,14:11:13
88,2000,2024-10-07,14:11:13
89,2000,2024-10-07,14:11:13
90,2020,2024-10-07,14:11:13
91,2040,2024-10-07,14:11:13
92,2040,2024-10-07,14:11:13
93,2060,2024-10-07,14:11:13
94,2060,2024-10-07,14:11:13
95,2040,2024-10-07,14:11:13
96,2040,2024-10-07,14:11:13
97,1980,2024-10-07,14:11:13
98,1960,2024-10-07,14:11:13
99,1960,2024-10-07,14:11:13
100,2000,2024-10-07,14:11:13
