No.,APG Wave,Date,Time
0,2000,2024-10-08,17:09:43
1,2000,2024-10-08,17:09:43
2,2000,2024-10-08,17:09:43
3,1980,2024-10-08,17:09:43
4,1960,2024-10-08,17:09:43
5,1940,2024-10-08,17:09:43
6,1960,2024-10-08,17:09:43
7,1940,2024-10-08,17:09:43
8,1920,2024-10-08,17:09:43
9,1940,2024-10-08,17:09:43
10,1920,2024-10-08,17:09:43
11,1920,2024-10-08,17:09:43
12,1900,2024-10-08,17:09:43
13,1880,2024-10-08,17:09:43
14,1880,2024-10-08,17:09:43
15,1860,2024-10-08,17:09:43
16,1880,2024-10-08,17:09:43
17,1880,2024-10-08,17:09:43
18,1860,2024-10-08,17:09:43
19,1880,2024-10-08,17:09:43
20,1840,2024-10-08,17:09:43
21,1860,2024-10-08,17:09:43
22,1860,2024-10-08,17:09:43
23,1860,2024-10-08,17:09:43
24,1880,2024-10-08,17:09:43
25,1880,2024-10-08,17:09:43
26,1920,2024-10-08,17:09:43
27,2000,2024-10-08,17:09:43
28,2100,2024-10-08,17:09:43
29,2260,2024-10-08,17:09:43
30,2500,2024-10-08,17:09:43
31,2780,2024-10-08,17:09:43
32,3020,2024-10-08,17:09:43
33,3120,2024-10-08,17:09:43
34,2980,2024-10-08,17:09:43
35,2700,2024-10-08,17:09:43
36,2320,2024-10-08,17:09:43
37,1860,2024-10-08,17:09:43
38,1440,2024-10-08,17:09:43
39,1120,2024-10-08,17:09:43
40,940,2024-10-08,17:09:43
41,900,2024-10-08,17:09:43
42,960,2024-10-08,17:09:43
43,1140,2024-10-08,17:09:43
44,1300,2024-10-08,17:09:43
45,1460,2024-10-08,17:09:43
46,1580,2024-10-08,17:09:43
47,1700,2024-10-08,17:09:43
48,1800,2024-10-08,17:09:43
49,1860,2024-10-08,17:09:43
50,1920,2024-10-08,17:09:43
51,1920,2024-10-08,17:09:43
52,1880,2024-10-08,17:09:43
53,1840,2024-10-08,17:09:43
54,1780,2024-10-08,17:09:43
55,1760,2024-10-08,17:09:43
56,1760,2024-10-08,17:09:43
57,1760,2024-10-08,17:09:43
58,1800,2024-10-08,17:09:43
59,1880,2024-10-08,17:09:43
60,1960,2024-10-08,17:09:43
61,2040,2024-10-08,17:09:43
62,2080,2024-10-08,17:09:43
63,2100,2024-10-08,17:09:43
64,2080,2024-10-08,17:09:43
65,2060,2024-10-08,17:09:43
66,2020,2024-10-08,17:09:43
67,1980,2024-10-08,17:09:43
68,1940,2024-10-08,17:09:43
69,1900,2024-10-08,17:09:43
70,1860,2024-10-08,17:09:43
71,1860,2024-10-08,17:09:43
72,1840,2024-10-08,17:09:43
73,1840,2024-10-08,17:09:43
74,1840,2024-10-08,17:09:43
75,1840,2024-10-08,17:09:43
76,1860,2024-10-08,17:09:43
77,1860,2024-10-08,17:09:43
78,1840,2024-10-08,17:09:43
79,1860,2024-10-08,17:09:43
80,1860,2024-10-08,17:09:43
81,1860,2024-10-08,17:09:43
82,1860,2024-10-08,17:09:43
83,1860,2024-10-08,17:09:43
84,1880,2024-10-08,17:09:43
85,1880,2024-10-08,17:09:43
86,1880,2024-10-08,17:09:43
87,1900,2024-10-08,17:09:43
88,1920,2024-10-08,17:09:43
89,1900,2024-10-08,17:09:43
90,1920,2024-10-08,17:09:43
91,1920,2024-10-08,17:09:43
92,1920,2024-10-08,17:09:43
93,1920,2024-10-08,17:09:43
94,1920,2024-10-08,17:09:44
95,1940,2024-10-08,17:09:44
96,1940,2024-10-08,17:09:44
97,1960,2024-10-08,17:09:44
98,1940,2024-10-08,17:09:44
99,1940,2024-10-08,17:09:44
100,1940,2024-10-08,17:09:44
101,1920,2024-10-08,17:09:44
102,1920,2024-10-08,17:09:44
103,1900,2024-10-08,17:09:44
104,1900,2024-10-08,17:09:44
105,1880,2024-10-08,17:09:44
106,1900,2024-10-08,17:09:44
107,1860,2024-10-08,17:09:44
108,1880,2024-10-08,17:09:44
109,1880,2024-10-08,17:09:44
110,1880,2024-10-08,17:09:44
111,1880,2024-10-08,17:09:44
112,1880,2024-10-08,17:09:44
113,1880,2024-10-08,17:09:44
114,1880,2024-10-08,17:09:44
115,1900,2024-10-08,17:09:44
116,1920,2024-10-08,17:09:44
117,2020,2024-10-08,17:09:44
118,2160,2024-10-08,17:09:44
119,2340,2024-10-08,17:09:44
120,2580,2024-10-08,17:09:44
121,2840,2024-10-08,17:09:44
122,3020,2024-10-08,17:09:44
123,2980,2024-10-08,17:09:44
124,2780,2024-10-08,17:09:44
125,2460,2024-10-08,17:09:44
126,2060,2024-10-08,17:09:44
127,1660,2024-10-08,17:09:44
128,1320,2024-10-08,17:09:44
129,1100,2024-10-08,17:09:44
130,1000,2024-10-08,17:09:44
131,1140,2024-10-08,17:09:44
132,1300,2024-10-08,17:09:44
133,1420,2024-10-08,17:09:44
134,1560,2024-10-08,17:09:44
135,1660,2024-10-08,17:09:44
136,1740,2024-10-08,17:09:44
137,1820,2024-10-08,17:09:44
138,1880,2024-10-08,17:09:44
139,1900,2024-10-08,17:09:44
140,1920,2024-10-08,17:09:44
141,1900,2024-10-08,17:09:44
142,1860,2024-10-08,17:09:44
143,1820,2024-10-08,17:09:44
144,1760,2024-10-08,17:09:44
145,1740,2024-10-08,17:09:44
