No.,APG Wave,Date,Time
0,2820,2024-10-08,14:30:14
1,2420,2024-10-08,14:30:14
2,1960,2024-10-08,14:30:14
3,1480,2024-10-08,14:30:14
4,1120,2024-10-08,14:30:14
5,860,2024-10-08,14:30:14
6,680,2024-10-08,14:30:14
7,600,2024-10-08,14:30:14
8,700,2024-10-08,14:30:14
9,880,2024-10-08,14:30:14
10,1080,2024-10-08,14:30:14
11,1260,2024-10-08,14:30:14
12,1500,2024-10-08,14:30:14
13,1700,2024-10-08,14:30:14
14,1840,2024-10-08,14:30:14
15,1980,2024-10-08,14:30:14
16,2040,2024-10-08,14:30:14
17,2020,2024-10-08,14:30:14
18,1980,2024-10-08,14:30:14
19,1920,2024-10-08,14:30:14
20,1860,2024-10-08,14:30:14
21,1820,2024-10-08,14:30:14
22,1860,2024-10-08,14:30:14
23,1920,2024-10-08,14:30:14
24,2000,2024-10-08,14:30:14
25,2100,2024-10-08,14:30:14
26,2160,2024-10-08,14:30:14
27,2220,2024-10-08,14:30:14
28,2220,2024-10-08,14:30:14
29,2180,2024-10-08,14:30:14
30,2120,2024-10-08,14:30:14
31,2020,2024-10-08,14:30:14
32,1920,2024-10-08,14:30:14
33,1840,2024-10-08,14:30:14
34,1760,2024-10-08,14:30:14
35,1700,2024-10-08,14:30:14
36,1680,2024-10-08,14:30:14
37,1700,2024-10-08,14:30:14
38,1700,2024-10-08,14:30:14
39,1720,2024-10-08,14:30:14
40,1740,2024-10-08,14:30:14
41,1780,2024-10-08,14:30:14
42,1820,2024-10-08,14:30:14
43,1860,2024-10-08,14:30:14
44,1920,2024-10-08,14:30:14
45,1960,2024-10-08,14:30:14
46,1960,2024-10-08,14:30:14
47,1980,2024-10-08,14:30:14
48,1980,2024-10-08,14:30:14
49,1980,2024-10-08,14:30:14
50,1980,2024-10-08,14:30:14
51,1960,2024-10-08,14:30:14
52,1960,2024-10-08,14:30:14
53,1940,2024-10-08,14:30:14
54,1920,2024-10-08,14:30:14
55,1920,2024-10-08,14:30:14
56,1920,2024-10-08,14:30:14
57,1900,2024-10-08,14:30:14
58,1900,2024-10-08,14:30:14
59,1900,2024-10-08,14:30:14
60,1920,2024-10-08,14:30:14
61,1980,2024-10-08,14:30:14
62,2080,2024-10-08,14:30:14
63,2260,2024-10-08,14:30:14
64,2500,2024-10-08,14:30:14
65,2780,2024-10-08,14:30:14
66,3040,2024-10-08,14:30:14
67,3200,2024-10-08,14:30:14
68,3120,2024-10-08,14:30:14
69,2880,2024-10-08,14:30:14
70,2520,2024-10-08,14:30:14
71,2080,2024-10-08,14:30:14
72,1600,2024-10-08,14:30:14
73,1180,2024-10-08,14:30:14
74,900,2024-10-08,14:30:14
75,700,2024-10-08,14:30:14
76,620,2024-10-08,14:30:14
77,700,2024-10-08,14:30:15
78,860,2024-10-08,14:30:15
79,1060,2024-10-08,14:30:15
80,1280,2024-10-08,14:30:15
81,1520,2024-10-08,14:30:15
82,1720,2024-10-08,14:30:15
83,1880,2024-10-08,14:30:15
84,2000,2024-10-08,14:30:15
85,2040,2024-10-08,14:30:15
86,2040,2024-10-08,14:30:15
87,2000,2024-10-08,14:30:15
88,1900,2024-10-08,14:30:15
89,1860,2024-10-08,14:30:15
90,1820,2024-10-08,14:30:15
91,1840,2024-10-08,14:30:15
92,1880,2024-10-08,14:30:15
93,2060,2024-10-08,14:30:15
94,2140,2024-10-08,14:30:15
95,2180,2024-10-08,14:30:15
96,2200,2024-10-08,14:30:15
97,2180,2024-10-08,14:30:15
98,2100,2024-10-08,14:30:15
99,2040,2024-10-08,14:30:15
100,1960,2024-10-08,14:30:15
101,1880,2024-10-08,14:30:15
102,1800,2024-10-08,14:30:15
103,1760,2024-10-08,14:30:15
104,1720,2024-10-08,14:30:15
105,1720,2024-10-08,14:30:15
106,1720,2024-10-08,14:30:15
107,1740,2024-10-08,14:30:15
108,1780,2024-10-08,14:30:15
109,1800,2024-10-08,14:30:15
110,1840,2024-10-08,14:30:15
111,1860,2024-10-08,14:30:15
112,1900,2024-10-08,14:30:15
113,1920,2024-10-08,14:30:15
114,1940,2024-10-08,14:30:15
115,1960,2024-10-08,14:30:15
116,1960,2024-10-08,14:30:15
117,1980,2024-10-08,14:30:15
118,1960,2024-10-08,14:30:15
119,1960,2024-10-08,14:30:15
120,1940,2024-10-08,14:30:15
121,1940,2024-10-08,14:30:15
122,1920,2024-10-08,14:30:15
123,1920,2024-10-08,14:30:15
124,1900,2024-10-08,14:30:15
125,1920,2024-10-08,14:30:15
126,1940,2024-10-08,14:30:15
127,2000,2024-10-08,14:30:15
128,2140,2024-10-08,14:30:15
129,2320,2024-10-08,14:30:15
130,2560,2024-10-08,14:30:15
131,2820,2024-10-08,14:30:15
132,3020,2024-10-08,14:30:15
133,3100,2024-10-08,14:30:15
134,2740,2024-10-08,14:30:15
135,2360,2024-10-08,14:30:15
136,1920,2024-10-08,14:30:15
137,1460,2024-10-08,14:30:15
138,1080,2024-10-08,14:30:15
139,820,2024-10-08,14:30:15
140,700,2024-10-08,14:30:15
141,700,2024-10-08,14:30:15
142,840,2024-10-08,14:30:15
143,1000,2024-10-08,14:30:15
144,1220,2024-10-08,14:30:15
145,1420,2024-10-08,14:30:15
146,1600,2024-10-08,14:30:15
147,1780,2024-10-08,14:30:15
148,1900,2024-10-08,14:30:15
149,1980,2024-10-08,14:30:15
150,2020,2024-10-08,14:30:15
151,2000,2024-10-08,14:30:15
152,1940,2024-10-08,14:30:15
153,1880,2024-10-08,14:30:15
154,1840,2024-10-08,14:30:15
155,1840,2024-10-08,14:30:15
156,1900,2024-10-08,14:30:15
157,1940,2024-10-08,14:30:15
158,2040,2024-10-08,14:30:15
159,2100,2024-10-08,14:30:15
160,2160,2024-10-08,14:30:15
161,2180,2024-10-08,14:30:15
162,2180,2024-10-08,14:30:15
163,2120,2024-10-08,14:30:15
164,2060,2024-10-08,14:30:15
165,1960,2024-10-08,14:30:15
166,1900,2024-10-08,14:30:15
167,1820,2024-10-08,14:30:15
168,1780,2024-10-08,14:30:15
169,1720,2024-10-08,14:30:15
170,1720,2024-10-08,14:30:15
171,1740,2024-10-08,14:30:15
172,1740,2024-10-08,14:30:15
173,1780,2024-10-08,14:30:16
174,1820,2024-10-08,14:30:16
175,1840,2024-10-08,14:30:16
176,1880,2024-10-08,14:30:16
177,1900,2024-10-08,14:30:16
178,1940,2024-10-08,14:30:16
179,1940,2024-10-08,14:30:16
180,1940,2024-10-08,14:30:16
181,1940,2024-10-08,14:30:16
182,1960,2024-10-08,14:30:16
183,1980,2024-10-08,14:30:16
184,1960,2024-10-08,14:30:16
185,1960,2024-10-08,14:30:16
186,1960,2024-10-08,14:30:16
187,1960,2024-10-08,14:30:16
188,1940,2024-10-08,14:30:16
189,1940,2024-10-08,14:30:16
190,1940,2024-10-08,14:30:16
191,1920,2024-10-08,14:30:16
192,1900,2024-10-08,14:30:16
193,1880,2024-10-08,14:30:16
194,1880,2024-10-08,14:30:16
195,1860,2024-10-08,14:30:16
196,1880,2024-10-08,14:30:16
197,1900,2024-10-08,14:30:16
198,1900,2024-10-08,14:30:16
199,1960,2024-10-08,14:30:16
200,2060,2024-10-08,14:30:16
201,2220,2024-10-08,14:30:16
202,2440,2024-10-08,14:30:16
203,2660,2024-10-08,14:30:16
204,2860,2024-10-08,14:30:16
205,2960,2024-10-08,14:30:16
206,2880,2024-10-08,14:30:16
207,2660,2024-10-08,14:30:16
208,2320,2024-10-08,14:30:16
209,1920,2024-10-08,14:30:16
210,1520,2024-10-08,14:30:16
211,1140,2024-10-08,14:30:16
