No.,APG Wave,Date,Time
0,2540,2024-10-08,17:26:30
1,2040,2024-10-08,17:26:30
2,1520,2024-10-08,17:26:30
3,1100,2024-10-08,17:26:30
4,800,2024-10-08,17:26:30
5,660,2024-10-08,17:26:30
6,700,2024-10-08,17:26:30
7,820,2024-10-08,17:26:30
8,1040,2024-10-08,17:26:30
9,1220,2024-10-08,17:26:30
10,1440,2024-10-08,17:26:30
11,1660,2024-10-08,17:26:30
12,1800,2024-10-08,17:26:30
13,1920,2024-10-08,17:26:30
14,1980,2024-10-08,17:26:30
15,1980,2024-10-08,17:26:30
16,1920,2024-10-08,17:26:30
17,1860,2024-10-08,17:26:30
18,1840,2024-10-08,17:26:30
19,1820,2024-10-08,17:26:30
20,1860,2024-10-08,17:26:30
21,1920,2024-10-08,17:26:30
22,2000,2024-10-08,17:26:30
23,2060,2024-10-08,17:26:30
24,2100,2024-10-08,17:26:30
25,2140,2024-10-08,17:26:30
26,2140,2024-10-08,17:26:30
27,2100,2024-10-08,17:26:30
28,2060,2024-10-08,17:26:30
29,1980,2024-10-08,17:26:30
30,1920,2024-10-08,17:26:30
31,1860,2024-10-08,17:26:30
32,1800,2024-10-08,17:26:30
33,1760,2024-10-08,17:26:30
34,1740,2024-10-08,17:26:30
35,1740,2024-10-08,17:26:30
36,1760,2024-10-08,17:26:30
37,1780,2024-10-08,17:26:30
38,1840,2024-10-08,17:26:30
39,1860,2024-10-08,17:26:30
40,1880,2024-10-08,17:26:30
41,1900,2024-10-08,17:26:30
42,1920,2024-10-08,17:26:30
43,1920,2024-10-08,17:26:30
44,1920,2024-10-08,17:26:30
45,1940,2024-10-08,17:26:30
46,1940,2024-10-08,17:26:30
47,1960,2024-10-08,17:26:30
48,1960,2024-10-08,17:26:30
49,1980,2024-10-08,17:26:30
50,1980,2024-10-08,17:26:30
51,1980,2024-10-08,17:26:30
52,1960,2024-10-08,17:26:30
53,1960,2024-10-08,17:26:30
54,1940,2024-10-08,17:26:30
55,1920,2024-10-08,17:26:30
56,1920,2024-10-08,17:26:30
57,1900,2024-10-08,17:26:30
58,1900,2024-10-08,17:26:30
59,1900,2024-10-08,17:26:30
60,1900,2024-10-08,17:26:30
61,1920,2024-10-08,17:26:30
62,1920,2024-10-08,17:26:30
63,1920,2024-10-08,17:26:30
64,1900,2024-10-08,17:26:30
65,1900,2024-10-08,17:26:30
66,1940,2024-10-08,17:26:30
67,2040,2024-10-08,17:26:30
68,2220,2024-10-08,17:26:30
69,2440,2024-10-08,17:26:30
70,2700,2024-10-08,17:26:30
71,2960,2024-10-08,17:26:30
72,3120,2024-10-08,17:26:30
73,3100,2024-10-08,17:26:30
74,2900,2024-10-08,17:26:30
75,2540,2024-10-08,17:26:30
76,2040,2024-10-08,17:26:30
77,1480,2024-10-08,17:26:30
78,1040,2024-10-08,17:26:30
79,760,2024-10-08,17:26:30
80,620,2024-10-08,17:26:30
81,640,2024-10-08,17:26:30
82,820,2024-10-08,17:26:30
