No.,APG Wave,Date,Time
0,1020,2024-10-08,15:54:05
1,800,2024-10-08,15:54:05
2,700,2024-10-08,15:54:05
3,740,2024-10-08,15:54:05
4,860,2024-10-08,15:54:05
5,1040,2024-10-08,15:54:05
6,1220,2024-10-08,15:54:05
7,1380,2024-10-08,15:54:05
8,1560,2024-10-08,15:54:05
9,1680,2024-10-08,15:54:05
10,1760,2024-10-08,15:54:05
11,1840,2024-10-08,15:54:05
12,1880,2024-10-08,15:54:05
13,1900,2024-10-08,15:54:05
14,1980,2024-10-08,15:54:05
15,2060,2024-10-08,15:54:05
16,2120,2024-10-08,15:54:05
17,2160,2024-10-08,15:54:05
18,2220,2024-10-08,15:54:05
19,2240,2024-10-08,15:54:05
20,2240,2024-10-08,15:54:05
21,2200,2024-10-08,15:54:05
22,2120,2024-10-08,15:54:05
23,2040,2024-10-08,15:54:05
24,1940,2024-10-08,15:54:05
25,1860,2024-10-08,15:54:05
26,1800,2024-10-08,15:54:05
27,1740,2024-10-08,15:54:05
28,1700,2024-10-08,15:54:05
29,1680,2024-10-08,15:54:05
30,1660,2024-10-08,15:54:05
31,1700,2024-10-08,15:54:06
32,1720,2024-10-08,15:54:06
33,1740,2024-10-08,15:54:06
34,1760,2024-10-08,15:54:06
35,1800,2024-10-08,15:54:06
36,1840,2024-10-08,15:54:06
37,1860,2024-10-08,15:54:06
38,1900,2024-10-08,15:54:06
39,1920,2024-10-08,15:54:06
40,1940,2024-10-08,15:54:06
41,1960,2024-10-08,15:54:06
42,1960,2024-10-08,15:54:06
43,1960,2024-10-08,15:54:06
44,1980,2024-10-08,15:54:06
45,1960,2024-10-08,15:54:06
46,1980,2024-10-08,15:54:06
47,1940,2024-10-08,15:54:06
48,1960,2024-10-08,15:54:06
49,1960,2024-10-08,15:54:06
50,2000,2024-10-08,15:54:06
51,2020,2024-10-08,15:54:06
52,2120,2024-10-08,15:54:06
53,2220,2024-10-08,15:54:06
54,2400,2024-10-08,15:54:06
55,2800,2024-10-08,15:54:06
56,2960,2024-10-08,15:54:06
57,3020,2024-10-08,15:54:06
58,2940,2024-10-08,15:54:06
59,2740,2024-10-08,15:54:06
60,2460,2024-10-08,15:54:06
61,2100,2024-10-08,15:54:06
62,1680,2024-10-08,15:54:06
63,1320,2024-10-08,15:54:06
64,1000,2024-10-08,15:54:06
65,800,2024-10-08,15:54:06
66,680,2024-10-08,15:54:06
67,720,2024-10-08,15:54:06
68,840,2024-10-08,15:54:06
69,1000,2024-10-08,15:54:06
70,1160,2024-10-08,15:54:06
71,1340,2024-10-08,15:54:06
72,1500,2024-10-08,15:54:06
73,1640,2024-10-08,15:54:06
74,1760,2024-10-08,15:54:06
75,1820,2024-10-08,15:54:06
76,1900,2024-10-08,15:54:06
77,1940,2024-10-08,15:54:06
78,2000,2024-10-08,15:54:06
79,2100,2024-10-08,15:54:06
80,2200,2024-10-08,15:54:06
81,2260,2024-10-08,15:54:06
82,2300,2024-10-08,15:54:06
83,2280,2024-10-08,15:54:06
84,2280,2024-10-08,15:54:06
85,2220,2024-10-08,15:54:06
86,2140,2024-10-08,15:54:06
87,2060,2024-10-08,15:54:06
88,1940,2024-10-08,15:54:06
89,1840,2024-10-08,15:54:06
90,1760,2024-10-08,15:54:06
91,1720,2024-10-08,15:54:06
92,1660,2024-10-08,15:54:06
93,1660,2024-10-08,15:54:06
94,1640,2024-10-08,15:54:06
95,1660,2024-10-08,15:54:06
96,1700,2024-10-08,15:54:06
97,1740,2024-10-08,15:54:06
98,1760,2024-10-08,15:54:06
99,1820,2024-10-08,15:54:06
100,1840,2024-10-08,15:54:06
101,1880,2024-10-08,15:54:06
102,1920,2024-10-08,15:54:06
103,1960,2024-10-08,15:54:06
104,1980,2024-10-08,15:54:06
105,1980,2024-10-08,15:54:06
106,2000,2024-10-08,15:54:06
107,2000,2024-10-08,15:54:06
108,1980,2024-10-08,15:54:06
109,1960,2024-10-08,15:54:06
110,1960,2024-10-08,15:54:06
111,1960,2024-10-08,15:54:06
112,1960,2024-10-08,15:54:06
113,1980,2024-10-08,15:54:06
114,1980,2024-10-08,15:54:06
115,2020,2024-10-08,15:54:06
116,2080,2024-10-08,15:54:06
117,2160,2024-10-08,15:54:06
118,2320,2024-10-08,15:54:06
119,2520,2024-10-08,15:54:06
120,2740,2024-10-08,15:54:06
121,2960,2024-10-08,15:54:06
122,3040,2024-10-08,15:54:06
123,3000,2024-10-08,15:54:06
124,2820,2024-10-08,15:54:06
125,2540,2024-10-08,15:54:06
126,2180,2024-10-08,15:54:06
127,1780,2024-10-08,15:54:06
128,1400,2024-10-08,15:54:06
129,1100,2024-10-08,15:54:07
130,880,2024-10-08,15:54:07
131,740,2024-10-08,15:54:07
132,700,2024-10-08,15:54:07
133,800,2024-10-08,15:54:07
134,940,2024-10-08,15:54:07
135,1100,2024-10-08,15:54:07
136,1240,2024-10-08,15:54:07
137,1400,2024-10-08,15:54:07
138,1560,2024-10-08,15:54:07
139,1680,2024-10-08,15:54:07
140,1760,2024-10-08,15:54:07
141,1840,2024-10-08,15:54:07
142,1940,2024-10-08,15:54:07
143,2060,2024-10-08,15:54:07
144,2180,2024-10-08,15:54:07
145,2260,2024-10-08,15:54:07
146,2340,2024-10-08,15:54:07
147,2360,2024-10-08,15:54:07
148,2360,2024-10-08,15:54:07
149,2320,2024-10-08,15:54:07
150,2260,2024-10-08,15:54:07
151,2180,2024-10-08,15:54:07
152,2040,2024-10-08,15:54:07
153,1940,2024-10-08,15:54:07
154,1840,2024-10-08,15:54:07
155,1740,2024-10-08,15:54:07
156,1680,2024-10-08,15:54:07
157,1660,2024-10-08,15:54:07
158,1620,2024-10-08,15:54:07
159,1620,2024-10-08,15:54:07
160,1660,2024-10-08,15:54:07
161,1680,2024-10-08,15:54:07
162,1720,2024-10-08,15:54:07
163,1780,2024-10-08,15:54:07
164,1800,2024-10-08,15:54:07
165,1840,2024-10-08,15:54:07
166,1880,2024-10-08,15:54:07
167,1880,2024-10-08,15:54:07
168,1920,2024-10-08,15:54:07
169,1920,2024-10-08,15:54:07
170,1940,2024-10-08,15:54:07
171,1960,2024-10-08,15:54:07
172,1960,2024-10-08,15:54:07
173,1960,2024-10-08,15:54:07
174,1980,2024-10-08,15:54:07
175,1980,2024-10-08,15:54:07
176,1980,2024-10-08,15:54:07
177,2020,2024-10-08,15:54:07
178,2040,2024-10-08,15:54:07
179,2140,2024-10-08,15:54:07
180,2260,2024-10-08,15:54:07
181,2440,2024-10-08,15:54:07
182,2660,2024-10-08,15:54:07
183,2860,2024-10-08,15:54:07
184,3000,2024-10-08,15:54:07
185,2980,2024-10-08,15:54:07
186,2860,2024-10-08,15:54:07
187,2620,2024-10-08,15:54:07
188,2320,2024-10-08,15:54:07
189,1940,2024-10-08,15:54:07
190,1540,2024-10-08,15:54:07
191,1240,2024-10-08,15:54:07
192,980,2024-10-08,15:54:07
193,820,2024-10-08,15:54:07
194,760,2024-10-08,15:54:07
195,820,2024-10-08,15:54:07
196,920,2024-10-08,15:54:07
197,1060,2024-10-08,15:54:07
198,1220,2024-10-08,15:54:07
199,1360,2024-10-08,15:54:07
200,1480,2024-10-08,15:54:07
201,1620,2024-10-08,15:54:07
202,1680,2024-10-08,15:54:07
203,1800,2024-10-08,15:54:07
204,1900,2024-10-08,15:54:07
205,2040,2024-10-08,15:54:07
206,2160,2024-10-08,15:54:07
207,2280,2024-10-08,15:54:07
208,2380,2024-10-08,15:54:07
209,2420,2024-10-08,15:54:07
210,2440,2024-10-08,15:54:07
211,2420,2024-10-08,15:54:07
212,2340,2024-10-08,15:54:07
213,2220,2024-10-08,15:54:07
214,2100,2024-10-08,15:54:07
215,1980,2024-10-08,15:54:07
216,1860,2024-10-08,15:54:07
217,1740,2024-10-08,15:54:07
218,1660,2024-10-08,15:54:07
219,1620,2024-10-08,15:54:07
220,1600,2024-10-08,15:54:07
221,1600,2024-10-08,15:54:07
222,1620,2024-10-08,15:54:07
223,1640,2024-10-08,15:54:07
224,1680,2024-10-08,15:54:07
225,1740,2024-10-08,15:54:07
226,1780,2024-10-08,15:54:07
227,1840,2024-10-08,15:54:07
228,1860,2024-10-08,15:54:07
229,1900,2024-10-08,15:54:07
230,1920,2024-10-08,15:54:08
231,1940,2024-10-08,15:54:08
232,1960,2024-10-08,15:54:08
233,1960,2024-10-08,15:54:08
234,1980,2024-10-08,15:54:08
235,2000,2024-10-08,15:54:08
236,2000,2024-10-08,15:54:08
237,2040,2024-10-08,15:54:08
238,2100,2024-10-08,15:54:08
239,2220,2024-10-08,15:54:08
240,2380,2024-10-08,15:54:08
241,2600,2024-10-08,15:54:08
242,2820,2024-10-08,15:54:08
243,3020,2024-10-08,15:54:08
244,3100,2024-10-08,15:54:08
245,3000,2024-10-08,15:54:08
246,2520,2024-10-08,15:54:08
247,2140,2024-10-08,15:54:08
248,1720,2024-10-08,15:54:08
249,1360,2024-10-08,15:54:08
250,1060,2024-10-08,15:54:08
251,860,2024-10-08,15:54:08
252,740,2024-10-08,15:54:08
253,740,2024-10-08,15:54:08
254,820,2024-10-08,15:54:08
255,980,2024-10-08,15:54:08
256,1140,2024-10-08,15:54:08
257,1280,2024-10-08,15:54:08
258,1440,2024-10-08,15:54:08
259,1580,2024-10-08,15:54:08
260,1680,2024-10-08,15:54:08
261,1760,2024-10-08,15:54:08
262,1840,2024-10-08,15:54:08
263,1940,2024-10-08,15:54:08
264,2040,2024-10-08,15:54:08
265,2120,2024-10-08,15:54:08
266,2200,2024-10-08,15:54:08
267,2280,2024-10-08,15:54:08
268,2320,2024-10-08,15:54:08
269,2340,2024-10-08,15:54:08
270,2320,2024-10-08,15:54:08
271,2240,2024-10-08,15:54:08
272,2160,2024-10-08,15:54:08
273,2040,2024-10-08,15:54:08
274,1940,2024-10-08,15:54:08
275,1820,2024-10-08,15:54:08
276,1760,2024-10-08,15:54:08
277,1680,2024-10-08,15:54:08
278,1640,2024-10-08,15:54:08
279,1640,2024-10-08,15:54:08
280,1660,2024-10-08,15:54:08
281,1680,2024-10-08,15:54:08
282,1720,2024-10-08,15:54:08
283,1740,2024-10-08,15:54:08
284,1780,2024-10-08,15:54:08
285,1820,2024-10-08,15:54:08
286,1860,2024-10-08,15:54:08
287,1900,2024-10-08,15:54:08
288,1920,2024-10-08,15:54:08
289,1920,2024-10-08,15:54:08
290,1920,2024-10-08,15:54:08
291,1940,2024-10-08,15:54:08
292,1960,2024-10-08,15:54:08
293,1960,2024-10-08,15:54:08
294,1960,2024-10-08,15:54:08
295,1980,2024-10-08,15:54:08
296,2000,2024-10-08,15:54:08
297,2040,2024-10-08,15:54:08
298,2120,2024-10-08,15:54:08
299,2260,2024-10-08,15:54:08
300,2440,2024-10-08,15:54:08
301,2660,2024-10-08,15:54:08
302,2880,2024-10-08,15:54:08
303,3040,2024-10-08,15:54:08
304,2940,2024-10-08,15:54:08
305,2720,2024-10-08,15:54:08
306,2400,2024-10-08,15:54:08
307,2000,2024-10-08,15:54:08
308,1600,2024-10-08,15:54:08
309,1240,2024-10-08,15:54:08
310,980,2024-10-08,15:54:08
311,800,2024-10-08,15:54:08
312,720,2024-10-08,15:54:08
313,780,2024-10-08,15:54:08
314,920,2024-10-08,15:54:08
315,1100,2024-10-08,15:54:08
316,1240,2024-10-08,15:54:08
317,1400,2024-10-08,15:54:08
318,1560,2024-10-08,15:54:08
319,1680,2024-10-08,15:54:08
320,1740,2024-10-08,15:54:08
321,1820,2024-10-08,15:54:09
322,1880,2024-10-08,15:54:09
323,1940,2024-10-08,15:54:09
324,2040,2024-10-08,15:54:09
325,2120,2024-10-08,15:54:09
326,2180,2024-10-08,15:54:09
327,2240,2024-10-08,15:54:09
328,2280,2024-10-08,15:54:09
329,2260,2024-10-08,15:54:09
330,2240,2024-10-08,15:54:09
331,2200,2024-10-08,15:54:09
332,2120,2024-10-08,15:54:09
333,2020,2024-10-08,15:54:09
334,1940,2024-10-08,15:54:09
335,1820,2024-10-08,15:54:09
336,1740,2024-10-08,15:54:09
337,1700,2024-10-08,15:54:09
338,1680,2024-10-08,15:54:09
339,1660,2024-10-08,15:54:09
340,1680,2024-10-08,15:54:09
341,1700,2024-10-08,15:54:09
342,1740,2024-10-08,15:54:09
343,1760,2024-10-08,15:54:09
344,1780,2024-10-08,15:54:09
345,1820,2024-10-08,15:54:09
346,1840,2024-10-08,15:54:09
347,1880,2024-10-08,15:54:09
348,1920,2024-10-08,15:54:09
349,1940,2024-10-08,15:54:09
350,1960,2024-10-08,15:54:09
351,1960,2024-10-08,15:54:09
352,1960,2024-10-08,15:54:09
353,1960,2024-10-08,15:54:09
354,1960,2024-10-08,15:54:09
355,1960,2024-10-08,15:54:09
356,2000,2024-10-08,15:54:09
357,2020,2024-10-08,15:54:09
358,2140,2024-10-08,15:54:09
359,2260,2024-10-08,15:54:09
360,2460,2024-10-08,15:54:09
361,2680,2024-10-08,15:54:09
362,2880,2024-10-08,15:54:09
363,3000,2024-10-08,15:54:09
364,3000,2024-10-08,15:54:09
