No.,APG Wave,Date,Time
0,2060,2024-10-08,10:11:17
1,2040,2024-10-08,10:11:17
2,2020,2024-10-08,10:11:17
3,2000,2024-10-08,10:11:17
4,2000,2024-10-08,10:11:17
5,1960,2024-10-08,10:11:17
6,1920,2024-10-08,10:11:18
7,1900,2024-10-08,10:11:18
8,1900,2024-10-08,10:11:18
9,1900,2024-10-08,10:11:18
10,1880,2024-10-08,10:11:18
11,1860,2024-10-08,10:11:18
12,1860,2024-10-08,10:11:18
13,1860,2024-10-08,10:11:18
14,1880,2024-10-08,10:11:18
15,1940,2024-10-08,10:11:18
16,2080,2024-10-08,10:11:18
17,2320,2024-10-08,10:11:18
18,2720,2024-10-08,10:11:18
19,3220,2024-10-08,10:11:18
20,3600,2024-10-08,10:11:18
21,3720,2024-10-08,10:11:18
22,3480,2024-10-08,10:11:18
23,2960,2024-10-08,10:11:18
24,2200,2024-10-08,10:11:18
25,1380,2024-10-08,10:11:18
26,720,2024-10-08,10:11:18
27,320,2024-10-08,10:11:18
28,140,2024-10-08,10:11:18
29,200,2024-10-08,10:11:18
30,420,2024-10-08,10:11:18
31,760,2024-10-08,10:11:18
32,1100,2024-10-08,10:11:18
33,1420,2024-10-08,10:11:18
34,1640,2024-10-08,10:11:18
35,1820,2024-10-08,10:11:18
36,1900,2024-10-08,10:11:18
37,1960,2024-10-08,10:11:18
38,2020,2024-10-08,10:11:18
39,2080,2024-10-08,10:11:18
40,2180,2024-10-08,10:11:18
41,2300,2024-10-08,10:11:18
42,2400,2024-10-08,10:11:18
43,2420,2024-10-08,10:11:18
44,2320,2024-10-08,10:11:18
45,2200,2024-10-08,10:11:18
46,2060,2024-10-08,10:11:18
47,1920,2024-10-08,10:11:18
48,1780,2024-10-08,10:11:18
49,1660,2024-10-08,10:11:18
50,1560,2024-10-08,10:11:18
51,1520,2024-10-08,10:11:18
52,1500,2024-10-08,10:11:18
53,1520,2024-10-08,10:11:18
54,1580,2024-10-08,10:11:18
55,1640,2024-10-08,10:11:18
56,1700,2024-10-08,10:11:18
57,1760,2024-10-08,10:11:18
58,1820,2024-10-08,10:11:18
59,1880,2024-10-08,10:11:18
60,1940,2024-10-08,10:11:18
61,2000,2024-10-08,10:11:18
62,2040,2024-10-08,10:11:18
63,2060,2024-10-08,10:11:18
64,2040,2024-10-08,10:11:18
65,2020,2024-10-08,10:11:18
66,2020,2024-10-08,10:11:18
67,2020,2024-10-08,10:11:18
68,2020,2024-10-08,10:11:18
69,2020,2024-10-08,10:11:18
70,2000,2024-10-08,10:11:18
71,2000,2024-10-08,10:11:18
72,1960,2024-10-08,10:11:18
73,1920,2024-10-08,10:11:18
74,1920,2024-10-08,10:11:18
75,1920,2024-10-08,10:11:18
76,1880,2024-10-08,10:11:18
77,1860,2024-10-08,10:11:18
78,1840,2024-10-08,10:11:18
79,1820,2024-10-08,10:11:18
80,1840,2024-10-08,10:11:18
81,1880,2024-10-08,10:11:18
82,2040,2024-10-08,10:11:18
83,2340,2024-10-08,10:11:18
84,2740,2024-10-08,10:11:18
85,3500,2024-10-08,10:11:18
86,3540,2024-10-08,10:11:18
87,3280,2024-10-08,10:11:18
88,2780,2024-10-08,10:11:18
89,2060,2024-10-08,10:11:18
90,1360,2024-10-08,10:11:18
91,800,2024-10-08,10:11:18
92,420,2024-10-08,10:11:18
93,260,2024-10-08,10:11:18
94,320,2024-10-08,10:11:18
95,540,2024-10-08,10:11:18
96,840,2024-10-08,10:11:18
97,1160,2024-10-08,10:11:18
98,1440,2024-10-08,10:11:18
99,1660,2024-10-08,10:11:18
100,1800,2024-10-08,10:11:19
101,1880,2024-10-08,10:11:19
102,1940,2024-10-08,10:11:19
103,1980,2024-10-08,10:11:19
104,2040,2024-10-08,10:11:19
105,2140,2024-10-08,10:11:19
106,2240,2024-10-08,10:11:19
107,2380,2024-10-08,10:11:19
108,2460,2024-10-08,10:11:19
109,2500,2024-10-08,10:11:19
110,2420,2024-10-08,10:11:19
111,2260,2024-10-08,10:11:19
112,2080,2024-10-08,10:11:19
113,1920,2024-10-08,10:11:19
114,1780,2024-10-08,10:11:19
115,1660,2024-10-08,10:11:19
116,1600,2024-10-08,10:11:19
117,1540,2024-10-08,10:11:19
118,1520,2024-10-08,10:11:19
119,1540,2024-10-08,10:11:19
120,1580,2024-10-08,10:11:19
121,1660,2024-10-08,10:11:19
122,1720,2024-10-08,10:11:19
123,1760,2024-10-08,10:11:19
