No.,APG Wave,Date,Time
356,1740,2024-10-08,17:26:04
357,1720,2024-10-08,17:26:04
358,1700,2024-10-08,17:26:04
359,1720,2024-10-08,17:26:04
360,1740,2024-10-08,17:26:04
361,1800,2024-10-08,17:26:04
362,1840,2024-10-08,17:26:04
363,1880,2024-10-08,17:26:04
364,1900,2024-10-08,17:26:04
365,1900,2024-10-08,17:26:04
366,1880,2024-10-08,17:26:04
367,1880,2024-10-08,17:26:04
368,1880,2024-10-08,17:26:04
369,1900,2024-10-08,17:26:04
370,1920,2024-10-08,17:26:04
371,1960,2024-10-08,17:26:04
372,1980,2024-10-08,17:26:04
373,1980,2024-10-08,17:26:04
374,2000,2024-10-08,17:26:04
375,2000,2024-10-08,17:26:04
376,1980,2024-10-08,17:26:04
377,1960,2024-10-08,17:26:04
378,1940,2024-10-08,17:26:04
379,1920,2024-10-08,17:26:04
380,1880,2024-10-08,17:26:05
381,1880,2024-10-08,17:26:05
382,1880,2024-10-08,17:26:05
383,1940,2024-10-08,17:26:05
384,2040,2024-10-08,17:26:05
385,2200,2024-10-08,17:26:05
386,2400,2024-10-08,17:26:05
387,2660,2024-10-08,17:26:05
388,2920,2024-10-08,17:26:05
389,3140,2024-10-08,17:26:05
390,3220,2024-10-08,17:26:05
391,3080,2024-10-08,17:26:05
392,2800,2024-10-08,17:26:05
393,2360,2024-10-08,17:26:05
394,1800,2024-10-08,17:26:05
395,1240,2024-10-08,17:26:05
396,800,2024-10-08,17:26:05
397,560,2024-10-08,17:26:05
398,460,2024-10-08,17:26:05
399,560,2024-10-08,17:26:05
400,780,2024-10-08,17:26:05
401,1020,2024-10-08,17:26:05
402,1240,2024-10-08,17:26:05
403,1460,2024-10-08,17:26:05
404,1620,2024-10-08,17:26:05
405,1740,2024-10-08,17:26:05
406,1820,2024-10-08,17:26:05
407,1880,2024-10-08,17:26:05
408,1900,2024-10-08,17:26:05
409,1920,2024-10-08,17:26:05
410,1940,2024-10-08,17:26:05
411,1980,2024-10-08,17:26:05
412,2060,2024-10-08,17:26:05
413,2140,2024-10-08,17:26:05
414,2220,2024-10-08,17:26:05
415,2260,2024-10-08,17:26:05
416,2260,2024-10-08,17:26:05
417,2200,2024-10-08,17:26:05
418,2140,2024-10-08,17:26:05
419,2060,2024-10-08,17:26:05
420,1980,2024-10-08,17:26:05
421,1880,2024-10-08,17:26:05
422,1820,2024-10-08,17:26:05
423,1760,2024-10-08,17:26:05
424,1720,2024-10-08,17:26:05
425,1740,2024-10-08,17:26:05
426,1740,2024-10-08,17:26:05
427,1760,2024-10-08,17:26:05
428,1780,2024-10-08,17:26:05
429,1840,2024-10-08,17:26:05
430,1920,2024-10-08,17:26:05
431,2020,2024-10-08,17:26:05
432,2080,2024-10-08,17:26:05
433,2060,2024-10-08,17:26:05
434,2020,2024-10-08,17:26:05
435,1940,2024-10-08,17:26:05
436,1840,2024-10-08,17:26:05
437,1780,2024-10-08,17:26:05
438,1820,2024-10-08,17:26:05
439,1860,2024-10-08,17:26:05
440,1920,2024-10-08,17:26:05
441,1940,2024-10-08,17:26:05
442,1940,2024-10-08,17:26:05
443,1940,2024-10-08,17:26:05
444,1940,2024-10-08,17:26:05
445,1940,2024-10-08,17:26:05
446,1920,2024-10-08,17:26:05
447,1900,2024-10-08,17:26:05
448,1920,2024-10-08,17:26:05
449,1920,2024-10-08,17:26:05
450,1920,2024-10-08,17:26:05
451,1980,2024-10-08,17:26:05
452,2100,2024-10-08,17:26:05
453,2280,2024-10-08,17:26:05
454,2540,2024-10-08,17:26:05
455,2800,2024-10-08,17:26:05
456,3100,2024-10-08,17:26:05
457,3260,2024-10-08,17:26:05
458,3200,2024-10-08,17:26:05
459,2960,2024-10-08,17:26:05
460,2560,2024-10-08,17:26:05
461,2000,2024-10-08,17:26:05
462,1420,2024-10-08,17:26:05
463,940,2024-10-08,17:26:05
464,640,2024-10-08,17:26:05
465,480,2024-10-08,17:26:05
466,500,2024-10-08,17:26:05
467,700,2024-10-08,17:26:05
468,940,2024-10-08,17:26:05
469,1200,2024-10-08,17:26:05
470,1460,2024-10-08,17:26:05
471,1680,2024-10-08,17:26:05
472,1820,2024-10-08,17:26:05
473,1900,2024-10-08,17:26:05
474,1920,2024-10-08,17:26:05
475,1900,2024-10-08,17:26:05
476,1840,2024-10-08,17:26:05
477,1820,2024-10-08,17:26:05
478,1820,2024-10-08,17:26:05
479,1860,2024-10-08,17:26:05
480,1920,2024-10-08,17:26:05
481,2000,2024-10-08,17:26:05
482,2080,2024-10-08,17:26:05
483,2140,2024-10-08,17:26:06
484,2160,2024-10-08,17:26:06
485,2180,2024-10-08,17:26:06
486,2160,2024-10-08,17:26:06
487,2100,2024-10-08,17:26:06
488,2040,2024-10-08,17:26:06
489,1960,2024-10-08,17:26:06
490,1880,2024-10-08,17:26:06
491,1800,2024-10-08,17:26:06
492,1760,2024-10-08,17:26:06
493,1760,2024-10-08,17:26:06
494,1740,2024-10-08,17:26:06
495,1740,2024-10-08,17:26:06
496,1780,2024-10-08,17:26:06
497,1800,2024-10-08,17:26:06
498,1840,2024-10-08,17:26:06
499,1840,2024-10-08,17:26:06
500,1880,2024-10-08,17:26:06
501,1880,2024-10-08,17:26:06
502,1900,2024-10-08,17:26:06
503,1900,2024-10-08,17:26:06
504,1940,2024-10-08,17:26:06
505,1940,2024-10-08,17:26:06
506,1940,2024-10-08,17:26:06
507,1960,2024-10-08,17:26:06
508,1960,2024-10-08,17:26:06
509,1980,2024-10-08,17:26:06
510,1980,2024-10-08,17:26:06
511,1980,2024-10-08,17:26:06
512,1980,2024-10-08,17:26:06
513,1960,2024-10-08,17:26:06
514,1940,2024-10-08,17:26:06
515,1920,2024-10-08,17:26:06
516,1900,2024-10-08,17:26:06
517,1920,2024-10-08,17:26:06
518,1920,2024-10-08,17:26:06
519,1940,2024-10-08,17:26:06
520,1960,2024-10-08,17:26:06
521,2040,2024-10-08,17:26:06
522,2180,2024-10-08,17:26:06
523,2380,2024-10-08,17:26:06
524,2640,2024-10-08,17:26:06
525,2920,2024-10-08,17:26:06
526,3160,2024-10-08,17:26:06
527,3200,2024-10-08,17:26:06
528,3060,2024-10-08,17:26:06
529,2740,2024-10-08,17:26:06
530,2260,2024-10-08,17:26:06
531,1700,2024-10-08,17:26:06
532,1180,2024-10-08,17:26:06
533,800,2024-10-08,17:26:06
534,600,2024-10-08,17:26:06
535,540,2024-10-08,17:26:06
536,660,2024-10-08,17:26:06
537,880,2024-10-08,17:26:06
538,1100,2024-10-08,17:26:06
539,1340,2024-10-08,17:26:06
540,1560,2024-10-08,17:26:06
541,1720,2024-10-08,17:26:06
542,1820,2024-10-08,17:26:06
543,1880,2024-10-08,17:26:06
544,1880,2024-10-08,17:26:06
545,1880,2024-10-08,17:26:06
546,1860,2024-10-08,17:26:06
547,1860,2024-10-08,17:26:06
548,1900,2024-10-08,17:26:06
549,1920,2024-10-08,17:26:06
550,2000,2024-10-08,17:26:06
551,2060,2024-10-08,17:26:06
552,2120,2024-10-08,17:26:06
553,2160,2024-10-08,17:26:06
554,2160,2024-10-08,17:26:06
555,2160,2024-10-08,17:26:06
556,2120,2024-10-08,17:26:06
557,2060,2024-10-08,17:26:06
558,2000,2024-10-08,17:26:06
559,1920,2024-10-08,17:26:06
560,1840,2024-10-08,17:26:06
561,1800,2024-10-08,17:26:06
562,1780,2024-10-08,17:26:06
563,1760,2024-10-08,17:26:06
564,1760,2024-10-08,17:26:06
565,1760,2024-10-08,17:26:06
566,1780,2024-10-08,17:26:06
567,1800,2024-10-08,17:26:06
568,1840,2024-10-08,17:26:06
569,1860,2024-10-08,17:26:06
570,1900,2024-10-08,17:26:06
571,1900,2024-10-08,17:26:06
572,1940,2024-10-08,17:26:06
573,1940,2024-10-08,17:26:06
574,1940,2024-10-08,17:26:06
575,1960,2024-10-08,17:26:06
576,1960,2024-10-08,17:26:06
577,1960,2024-10-08,17:26:06
578,1940,2024-10-08,17:26:06
579,1940,2024-10-08,17:26:07
580,1940,2024-10-08,17:26:07
581,1940,2024-10-08,17:26:07
582,1940,2024-10-08,17:26:07
583,1940,2024-10-08,17:26:07
584,1940,2024-10-08,17:26:07
585,1960,2024-10-08,17:26:07
586,1940,2024-10-08,17:26:07
587,1960,2024-10-08,17:26:07
588,1940,2024-10-08,17:26:07
589,1920,2024-10-08,17:26:07
590,1920,2024-10-08,17:26:07
591,1900,2024-10-08,17:26:07
592,1900,2024-10-08,17:26:07
593,1880,2024-10-08,17:26:07
594,1900,2024-10-08,17:26:07
595,1880,2024-10-08,17:26:07
596,1900,2024-10-08,17:26:07
597,1920,2024-10-08,17:26:07
598,1980,2024-10-08,17:26:07
599,2140,2024-10-08,17:26:07
600,2340,2024-10-08,17:26:07
601,2580,2024-10-08,17:26:07
602,2840,2024-10-08,17:26:07
603,3080,2024-10-08,17:26:07
604,3160,2024-10-08,17:26:07
605,3020,2024-10-08,17:26:07
606,2760,2024-10-08,17:26:07
607,2340,2024-10-08,17:26:07
608,1820,2024-10-08,17:26:07
609,1300,2024-10-08,17:26:07
610,900,2024-10-08,17:26:07
611,660,2024-10-08,17:26:07
612,580,2024-10-08,17:26:07
613,680,2024-10-08,17:26:07
614,880,2024-10-08,17:26:07
615,1080,2024-10-08,17:26:07
616,1280,2024-10-08,17:26:07
617,1480,2024-10-08,17:26:07
618,1660,2024-10-08,17:26:07
619,1780,2024-10-08,17:26:07
620,1880,2024-10-08,17:26:07
621,1940,2024-10-08,17:26:07
622,1940,2024-10-08,17:26:07
623,1940,2024-10-08,17:26:07
624,1960,2024-10-08,17:26:07
625,1980,2024-10-08,17:26:07
626,2020,2024-10-08,17:26:07
627,2080,2024-10-08,17:26:07
628,2140,2024-10-08,17:26:07
629,2160,2024-10-08,17:26:07
630,2160,2024-10-08,17:26:07
631,2160,2024-10-08,17:26:07
632,2100,2024-10-08,17:26:07
633,2040,2024-10-08,17:26:07
634,1960,2024-10-08,17:26:07
635,1900,2024-10-08,17:26:07
636,1840,2024-10-08,17:26:07
637,1780,2024-10-08,17:26:07
