No.,APG Wave,Date,Time
0,2200,2024-10-07,14:11:56
1,2420,2024-10-07,14:11:56
2,2680,2024-10-07,14:11:56
3,2920,2024-10-07,14:11:56
4,3020,2024-10-07,14:11:56
5,2900,2024-10-07,14:11:56
6,2540,2024-10-07,14:11:56
7,2100,2024-10-07,14:11:56
8,1580,2024-10-07,14:11:56
9,1160,2024-10-07,14:11:56
10,920,2024-10-07,14:11:56
11,880,2024-10-07,14:11:56
12,1040,2024-10-07,14:11:56
13,1240,2024-10-07,14:11:56
14,1400,2024-10-07,14:11:56
15,1520,2024-10-07,14:11:56
16,1540,2024-10-07,14:11:56
17,1520,2024-10-07,14:11:56
18,1460,2024-10-07,14:11:56
19,1460,2024-10-07,14:11:56
20,1540,2024-10-07,14:11:56
21,1660,2024-10-07,14:11:56
22,1780,2024-10-07,14:11:56
23,1880,2024-10-07,14:11:56
24,1940,2024-10-07,14:11:56
25,2000,2024-10-07,14:11:56
26,2000,2024-10-07,14:11:56
27,2040,2024-10-07,14:11:56
28,2080,2024-10-07,14:11:56
29,2120,2024-10-07,14:11:56
30,2160,2024-10-07,14:11:56
31,2220,2024-10-07,14:11:56
32,2260,2024-10-07,14:11:56
33,2260,2024-10-07,14:11:56
34,2240,2024-10-07,14:11:56
35,2200,2024-10-07,14:11:56
36,2120,2024-10-07,14:11:56
37,2040,2024-10-07,14:11:56
38,1940,2024-10-07,14:11:56
39,1820,2024-10-07,14:11:56
40,1760,2024-10-07,14:11:56
41,1680,2024-10-07,14:11:56
42,1660,2024-10-07,14:11:56
43,1640,2024-10-07,14:11:56
44,1640,2024-10-07,14:11:56
45,1640,2024-10-07,14:11:56
46,1680,2024-10-07,14:11:56
47,1700,2024-10-07,14:11:56
48,1740,2024-10-07,14:11:56
49,1800,2024-10-07,14:11:56
50,1840,2024-10-07,14:11:56
51,1880,2024-10-07,14:11:56
52,1920,2024-10-07,14:11:56
53,1940,2024-10-07,14:11:56
54,1920,2024-10-07,14:11:56
55,1960,2024-10-07,14:11:56
56,1960,2024-10-07,14:11:56
57,1960,2024-10-07,14:11:56
58,1960,2024-10-07,14:11:56
59,1960,2024-10-07,14:11:56
60,1980,2024-10-07,14:11:56
61,1980,2024-10-07,14:11:56
62,1980,2024-10-07,14:11:56
63,1980,2024-10-07,14:11:56
64,1980,2024-10-07,14:11:56
65,1980,2024-10-07,14:11:56
66,1980,2024-10-07,14:11:56
67,1940,2024-10-07,14:11:56
68,1940,2024-10-07,14:11:56
69,1940,2024-10-07,14:11:56
70,1940,2024-10-07,14:11:56
71,1980,2024-10-07,14:11:56
72,2060,2024-10-07,14:11:56
73,2240,2024-10-07,14:11:56
74,2440,2024-10-07,14:11:56
75,2720,2024-10-07,14:11:56
76,2940,2024-10-07,14:11:56
77,3020,2024-10-07,14:11:56
78,2860,2024-10-07,14:11:56
79,2520,2024-10-07,14:11:56
80,1520,2024-10-07,14:11:56
81,1120,2024-10-07,14:11:56
82,900,2024-10-07,14:11:56
83,900,2024-10-07,14:11:56
84,1060,2024-10-07,14:11:56
85,1280,2024-10-07,14:11:56
86,1460,2024-10-07,14:11:56
87,1580,2024-10-07,14:11:56
88,1600,2024-10-07,14:11:56
89,1560,2024-10-07,14:11:56
90,1500,2024-10-07,14:11:56
91,1480,2024-10-07,14:11:56
92,1540,2024-10-07,14:11:56
93,1740,2024-10-07,14:11:57
94,1860,2024-10-07,14:11:57
95,1920,2024-10-07,14:11:57
96,1980,2024-10-07,14:11:57
97,2020,2024-10-07,14:11:57
98,2060,2024-10-07,14:11:57
99,2060,2024-10-07,14:11:57
100,2100,2024-10-07,14:11:57
101,2140,2024-10-07,14:11:57
102,2180,2024-10-07,14:11:57
103,2200,2024-10-07,14:11:57
104,2240,2024-10-07,14:11:57
105,2220,2024-10-07,14:11:57
106,2180,2024-10-07,14:11:57
107,2120,2024-10-07,14:11:57
108,2040,2024-10-07,14:11:57
109,1920,2024-10-07,14:11:57
110,1840,2024-10-07,14:11:57
111,1760,2024-10-07,14:11:57
112,1700,2024-10-07,14:11:57
113,1660,2024-10-07,14:11:57
114,1640,2024-10-07,14:11:57
115,1660,2024-10-07,14:11:57
116,1680,2024-10-07,14:11:57
117,1720,2024-10-07,14:11:57
118,1760,2024-10-07,14:11:57
119,1800,2024-10-07,14:11:57
120,1840,2024-10-07,14:11:57
121,1880,2024-10-07,14:11:57
122,1900,2024-10-07,14:11:57
123,1920,2024-10-07,14:11:57
124,1940,2024-10-07,14:11:57
125,1960,2024-10-07,14:11:57
126,1960,2024-10-07,14:11:57
127,1940,2024-10-07,14:11:57
128,1960,2024-10-07,14:11:57
129,1960,2024-10-07,14:11:57
130,1980,2024-10-07,14:11:57
131,1980,2024-10-07,14:11:57
132,1980,2024-10-07,14:11:57
133,1980,2024-10-07,14:11:57
134,1980,2024-10-07,14:11:57
135,1960,2024-10-07,14:11:57
136,1960,2024-10-07,14:11:57
137,1960,2024-10-07,14:11:57
138,1940,2024-10-07,14:11:57
139,1920,2024-10-07,14:11:57
140,1940,2024-10-07,14:11:57
141,1980,2024-10-07,14:11:57
142,2060,2024-10-07,14:11:57
143,2200,2024-10-07,14:11:57
144,2420,2024-10-07,14:11:57
145,2680,2024-10-07,14:11:57
146,2900,2024-10-07,14:11:57
147,3000,2024-10-07,14:11:57
