No.,APG Wave,Date,Time
0,800,2024-10-10,16:29:02
1,640,2024-10-10,16:29:02
2,680,2024-10-10,16:29:02
3,820,2024-10-10,16:29:02
4,1040,2024-10-10,16:29:02
5,1280,2024-10-10,16:29:02
6,1560,2024-10-10,16:29:02
7,1780,2024-10-10,16:29:02
8,1980,2024-10-10,16:29:02
9,2100,2024-10-10,16:29:02
10,2180,2024-10-10,16:29:02
11,2140,2024-10-10,16:29:02
12,2080,2024-10-10,16:29:02
13,2020,2024-10-10,16:29:02
14,1920,2024-10-10,16:29:02
15,1880,2024-10-10,16:29:02
16,1860,2024-10-10,16:29:02
17,1900,2024-10-10,16:29:02
18,1960,2024-10-10,16:29:02
19,2020,2024-10-10,16:29:02
20,2040,2024-10-10,16:29:02
21,2040,2024-10-10,16:29:02
22,2000,2024-10-10,16:29:02
23,1960,2024-10-10,16:29:02
24,1860,2024-10-10,16:29:02
25,1800,2024-10-10,16:29:02
26,1720,2024-10-10,16:29:02
27,1700,2024-10-10,16:29:02
28,1680,2024-10-10,16:29:02
29,1700,2024-10-10,16:29:02
30,1740,2024-10-10,16:29:02
31,1780,2024-10-10,16:29:02
32,1800,2024-10-10,16:29:02
33,1820,2024-10-10,16:29:02
34,1840,2024-10-10,16:29:02
35,1840,2024-10-10,16:29:02
36,1860,2024-10-10,16:29:02
37,1880,2024-10-10,16:29:02
38,1900,2024-10-10,16:29:02
39,1920,2024-10-10,16:29:02
40,1940,2024-10-10,16:29:02
41,1940,2024-10-10,16:29:02
42,1920,2024-10-10,16:29:02
43,1940,2024-10-10,16:29:02
44,1920,2024-10-10,16:29:02
45,1920,2024-10-10,16:29:02
46,1920,2024-10-10,16:29:02
47,1920,2024-10-10,16:29:02
48,1820,2024-10-10,16:29:02
49,1600,2024-10-10,16:29:02
50,1280,2024-10-10,16:29:03
51,1360,2024-10-10,16:29:03
52,1580,2024-10-10,16:29:03
53,1940,2024-10-10,16:29:03
54,2280,2024-10-10,16:29:03
55,2400,2024-10-10,16:29:03
56,2340,2024-10-10,16:29:03
57,2240,2024-10-10,16:29:03
58,2160,2024-10-10,16:29:03
59,2040,2024-10-10,16:29:03
60,1980,2024-10-10,16:29:03
61,1900,2024-10-10,16:29:03
62,1880,2024-10-10,16:29:03
63,1900,2024-10-10,16:29:03
64,1880,2024-10-10,16:29:03
65,1900,2024-10-10,16:29:03
66,1920,2024-10-10,16:29:03
67,1920,2024-10-10,16:29:03
68,1920,2024-10-10,16:29:03
69,1940,2024-10-10,16:29:03
70,1960,2024-10-10,16:29:03
71,2020,2024-10-10,16:29:03
72,2140,2024-10-10,16:29:03
73,2380,2024-10-10,16:29:03
74,2700,2024-10-10,16:29:03
75,3060,2024-10-10,16:29:03
76,3380,2024-10-10,16:29:03
77,3540,2024-10-10,16:29:03
78,3460,2024-10-10,16:29:03
79,3120,2024-10-10,16:29:03
80,2580,2024-10-10,16:29:03
81,1860,2024-10-10,16:29:03
82,1160,2024-10-10,16:29:03
83,620,2024-10-10,16:29:03
84,300,2024-10-10,16:29:03
85,180,2024-10-10,16:29:03
86,300,2024-10-10,16:29:03
87,560,2024-10-10,16:29:03
88,880,2024-10-10,16:29:03
89,1200,2024-10-10,16:29:03
90,1520,2024-10-10,16:29:03
91,1800,2024-10-10,16:29:03
92,2020,2024-10-10,16:29:03
93,2180,2024-10-10,16:29:03
94,2240,2024-10-10,16:29:03
95,2200,2024-10-10,16:29:03
96,2120,2024-10-10,16:29:03
97,2000,2024-10-10,16:29:03
98,1940,2024-10-10,16:29:03
99,1920,2024-10-10,16:29:03
100,1940,2024-10-10,16:29:03
101,2000,2024-10-10,16:29:03
102,2060,2024-10-10,16:29:03
103,2100,2024-10-10,16:29:03
104,2100,2024-10-10,16:29:03
